"","gene","wtambr","wtaother","wtbmbr","wtbother","wtcmbr","wtcother","wtambr","wtaother","wtbmbr","wtbother","wtcmbr","wtcother","PC1","PC2","PC3","PC4","PC5","PC6","som$unit.classif","som$distances"
"11","Solyc00g006900.1.1",3.61077593570307,0.834863622216265,2.14925260514524,0.829000492966231,1.59714987280744,1.02958761056371,1.79470429151654,-0.779050219023021,0.439617444570321,-0.784486361684962,-0.072278010747844,-0.598507144631031,1.93066495053205,0.690803299518718,1.804208161112,0.0757753108253609,0.435605139211235,-2.55351295663786e-15,24,0.664642665243757
"12","Solyc00g007130.2.1",1.14640947116983,1.3312245997506,0.602260797206309,1.673809756811,1.29477101749807,1.35738425419681,-0.247913557812011,0.273336833440071,-1.78262400809221,1.23955993717721,0.170523583477328,0.347117211809621,-1.84607081193256,-0.231642672041115,0.307171284584898,1.34514038142624,-0.749592030692049,-6.29704621779581e-16,20,1.68985701016987
"13","Solyc00g007140.1.1",1.75621132924953,2.03081910569514,3.60381128483302,3.88897100510215,3.73355160583265,6.76261170141203,-1.04840984518622,-0.894708105659052,-0.0142828047972128,0.14532500243882,0.0583346326350672,1.7537411205686,0.597030091621413,-1.23509151556997,-1.26439072734832,0.608389561518212,0.687197176625265,8.88178419700125e-16,8,1.12622937767436
"14","Solyc00g007200.2.1",5.07767460236133,7.72080148201334,7.33469690284398,6.53383747056054,10.9127500091586,6.63027675601828,-1.16966660179015,0.179975237336084,-0.0171787087483362,-0.42611609476248,1.80985812859546,-0.376871960630584,0.373346792910013,1.97339172751439,-1.56772068802198,0.30530307029337,-0.517067340496146,-1.0547118733939e-15,5,0.774190916217616
"15","Solyc00g007300.2.1",3.42720076611885,2.78935319912871,1.99827917667001,3.07456199276037,2.24061392224699,2.37412031593709,1.4310552882948,0.255549304797007,-1.20234172577934,0.781168058886237,-0.755736677524044,-0.509694248674659,-0.997650335339772,-0.069743725716123,2.34128434368369,0.514534400517062,-0.263558938945594,-1.11022302462516e-15,36,1.37977674250817
"16","Solyc00g007590.1.1",0.342659022026172,1.5031893085983,2.15668487441519,0.829000492966231,4.35345454819829,0.988621987506816,-0.938319217855104,-0.133445601256544,0.319779399052376,-0.601022188086411,1.84332598170501,-0.490318373559324,0.958620360529088,2.10979186146197,-1.44830223093981,0.317595828721812,-0.213103202384785,-1.49880108324396e-15,5,0.201064583044603
"17","Solyc00g008580.1.1",187.517419143197,66.2812093503777,5.1549586777969,33.6832144861399,46.2907018093573,28.2422793381479,1.94050223292784,0.0781323543732208,-0.860858465581758,-0.422621701202923,-0.228951801136401,-0.506202619379974,0.359882431827219,0.337307536364846,2.2858986147628,0.309179155087267,-0.862314923843283,-2.94209101525666e-15,30,0.306041951508722
"18","Solyc00g009060.2.1",1.20265902845283,0.215111422036109,1.27960146256093,1.38777878078145e-17,1.13649625970464,1.53203955034988,0.491230311892219,-1.08207068063535,0.613810334529304,-1.42477316059116,0.385823798764613,1.01597939604038,2.54397809424654,-0.308146138444467,-0.191784253333403,0.0869933605635586,0.157446368975626,-2.16493489801906e-15,18,0.170961400328263
"19","Solyc00g009130.2.1",0.919014837633521,1.09053183569127,1.01917447061382,0.180806419617925,1.04964753718843,6.64669460007531,-0.375982267077309,-0.304220427723392,-0.334075986224262,-0.684844913364462,-0.321326210208406,2.02044980459783,0.6845954988775,-1.70561874385016,-0.595098312870085,-0.083806241751698,-0.323022950162268,-3.33066907387547e-16,8,0.117264198865517
"20","Solyc00g009760.2.1",1329.52410739034,526.095009559825,71.9004840611888,252.653007245477,335.433124276875,234.32392195968,1.92841687352998,0.150017211051747,-0.855347659385929,-0.455249844792167,-0.272015091923405,-0.495821488480223,0.325121977103715,0.31413876220023,2.29495388005981,0.210276685926765,-0.890529719383585,-2.99760216648792e-15,30,0.360338736280191
"21","Solyc00g010530.1.1",85.0556919797166,29.326223230203,2.97933929290279,16.6730974402364,19.7130892891037,12.2592836523209,1.95074582494554,0.0563740154382072,-0.839216689427765,-0.373734602793904,-0.270398343022424,-0.523770205139653,0.348111854364432,0.323743246936965,2.32282439666576,0.311125336416612,-0.788046927240273,-2.66453525910038e-15,30,0.290497902426493
"22","Solyc00g010770.1.1",0.803892612637129,1.85420368225353,2.08614601041914,2.39052548012401,1.82986365874753,3.62817521827291,-1.40731110750095,-0.265829344777417,-0.013753607156774,0.317047070534325,-0.292282167888676,1.66212915678949,-0.115574233377252,-1.27414216790945,-1.2900508548575,-0.0760374832251915,0.713528190102326,1.55431223447522e-15,19,1.20672545249562
"23","Solyc00g011150.1.1",487.080044089058,121.494713464618,13.5656114951447,91.029903852772,107.0599390024,94.2454420550666,1.98977943284882,-0.183823659484733,-0.825520713884943,-0.364953477430537,-0.269646223411527,-0.345835358637077,0.539217937394108,0.132526324398266,2.2787337948784,0.516064185955339,-0.694060640553316,-2.77555756156289e-15,30,0.127156704635834
"24","Solyc00g011160.1.1",1863.84395309991,99.3608269401956,16.0444787540906,117.873166758881,202.393574476834,122.986102080327,2.03421916592201,-0.424078977720406,-0.540156270296582,-0.39828737340521,-0.280532571269382,-0.391163973230434,0.898123885411163,0.187025220534615,2.27120625384508,0.51164796956879,-0.349849230211891,-2.72004641033163e-15,30,0.0285084857901094
"25","Solyc00g011170.1.1",953.59360882753,208.098772129814,67.7822048561906,181.906941926248,260.492055675928,222.546047332559,1.99803913851093,-0.337167424453817,-0.776698528708685,-0.419211364635024,-0.173049400331581,-0.29191242038182,0.733768712494784,0.138050200312105,2.19275062525206,0.642210796126341,-0.660759335262225,-3.1641356201817e-15,30,0.0768053908448142
"26","Solyc00g011880.2.1",2.22777605043548,3.07780983042798,4.1868063782755,2.46163726307374,6.09133247519013,5.00123411758188,-1.05840906152753,-0.500750559850472,0.226798589129385,-0.904986107628704,1.4762491340473,0.761098005830019,1.35752413748061,0.722405918781661,-1.81896164796187,0.407828619009829,-0.309346657382398,-1.19348975147204e-15,9,0.672232370020743
"27","Solyc00g012430.1.1",451.181400175749,125.680698996943,13.7433542254149,70.8956737649903,94.241751842855,53.3971503327719,1.98331326583571,-0.0575321069069039,-0.759364119209009,-0.401026805490668,-0.254650053476469,-0.510740180752658,0.503378331303288,0.321304521041212,2.31402376966315,0.354788102240263,-0.695297878389354,-2.83106871279415e-15,30,0.162960539298656
"28","Solyc00g012440.1.1",8033.23842533994,951.262406499314,224.159601226164,1097.99754733887,2412.16943856289,877.125952624712,1.97877189533625,-0.451090578272965,-0.700563298356879,-0.400744995156437,0.0501541541575501,-0.476527177707518,0.866621712057304,0.445546054578567,2.10352685419383,0.798173569672377,-0.593390109065831,-3.21964677141295e-15,30,0.156710914728138
"29","Solyc00g013160.1.1",30.4828185358203,11.0155083408566,7.63327631823729,5.18583541694566,11.1182302166556,8.56854184684654,1.98027037117444,-0.143868568967483,-0.512914455219363,-0.779962366310569,-0.132660264676655,-0.410864716000368,0.989520901333964,0.370121762260079,2.12496565874318,0.183056357183524,-0.717826125032262,-2.83106871279415e-15,30,0.134358474623315
"30","Solyc00g014800.1.1",8.6433516521175,3.72275341666028,57.4672262209132,2.39764235309074,4.44190792156329,169.767153749649,-0.487624340490996,-0.561611524865878,0.246502047554162,-0.58153618278065,-0.550798161449033,1.93506816203239,1.05047664156,-1.6960897981937,-0.638608785861359,-0.350831393503224,0.485338377315403,5.55111512312578e-16,1,0.383884667225119
"31","Solyc00g015600.1.1",0.0133593488490135,0.27005432221628,0.298091564617509,0.565964011964049,0.544114578692929,1.00163996896106,-1.2868111009711,-0.528350979145272,-0.445508958484153,0.345977397415591,0.281418580375848,1.63327506080908,-0.0681839290081929,-1.01077084864268,-1.42448730344117,0.746556410686489,0.220975505895403,7.7715611723761e-16,19,1.08187048760373
"32","Solyc00g019970.2.1",28.7844463032802,18.9683917269477,16.200290243736,12.3471702968802,17.7875596492787,17.9651059550741,1.84721008090422,0.0535212320015968,-0.452294289342288,-1.15637536676655,-0.16225235744525,-0.129809299351735,1.12312803173176,0.173506645637382,1.89467216609932,-0.187439090696961,-0.973696114357667,-2.41473507855972e-15,30,0.656793247543173
"33","Solyc00g019990.1.1",36.8276445407131,4.50179803580074,9.93645529553867,2.20111154286955,4.08217402609645,6.85272635981715,1.99840943349568,-0.47726674342338,-0.0610533116851326,-0.653464905480594,-0.509403664073866,-0.297220808832704,1.33856818220134,0.0605121519368044,2.21959535285701,0.0218868069122905,0.0359047679895834,-2.38697950294409e-15,30,0.342736286192727
"34","Solyc00g020000.1.1",4.12128489687307,1.83166465268079,2.89507546662122,1.9431211717601,1.60739015650456,4.33647348599988,1.10939531545898,-0.797415236052197,0.088200169278059,-0.704593525921786,-0.984192487357708,1.28860576459465,1.4834469139933,-1.59018625200384,1.14133693707499,-0.134015464837213,0.394425474303702,-4.9960036108132e-16,2,1.03386418865913
"35","Solyc00g020010.1.1",5.64527973772293,2.72247001721775,4.66244019229481,2.06460250301478,4.40251644692723,4.75166123985056,1.17974458670983,-0.970275246841388,0.456767479769157,-1.45420281607807,0.265567483467439,0.52239851297303,2.51251757818303,-0.0185660694918982,0.643563602244883,0.0980842416604518,-0.0396486489226846,-2.90045765183322e-15,18,1.00151832712114
"36","Solyc00g021650.1.1",4.4107049083376,2.03335241814433,1.78272029863818,1.47898498966057,1.04051130802771,1.21326570101655,1.9517682988156,0.0323720424042534,-0.169980092544585,-0.415205997157566,-0.769215234968401,-0.629739016549299,0.678815291075674,0.226260161329883,2.50643584041131,-0.387139635420016,0.00479529866479164,-1.83186799063151e-15,30,0.622088446613866
"37","Solyc00g022070.1.1",2.57256442164249,1.53206036909482,1.91650399856766,1.02409183459548,1.65209549195397,3.36896729081425,0.671089391079854,-0.572454434399656,-0.112992022402966,-1.17954590421937,-0.42899614079024,1.62289911073237,1.54772669106168,-1.47356020785058,0.36291215968266,-0.130588798362933,-0.356044113395848,-1.77635683940025e-15,7,0.713234158340642
"38","Solyc00g023570.1.1",1.58014580292701,0.181169406075472,0.489502768023534,0.587556187823227,0.547942507829803,1.40215543339531,1.40047414884385,-1.10472039531171,-0.5525773728334,-0.376989784028602,-0.447927346103841,1.08174074943371,1.2633839640814,-1.27158987993509,1.29444125556132,0.975573196511888,-0.0791128472076425,-2.4980018054066e-15,2,0.427840273508032
"39","Solyc00g023580.1.1",3.02405581094892,1.51592346021764,3.84824086530553,1.80823035242219,6.92647336220746,5.96214019584416,-0.374106711942108,-1.05927169169425,0.000331735589665932,-0.926472706391913,1.39881450494974,0.960704869488867,1.80172585959656,0.319449829544129,-1.2732548824663,1.06887566070905,-0.374301182862789,-2.66453525910038e-15,3,0.646296107705074
"40","Solyc00g023700.2.1",0.61394443964016,0.192654214734326,0.753248793151747,0.748317500366472,0.609257097445613,1.95676457598796,-0.332374189686699,-1.03807925504513,-0.0990248687486644,-0.107285298475255,-0.34022597673089,1.91698958868664,0.937947270279019,-1.71750789810122,-0.53362630393613,0.58183568597509,0.558392689832329,0,8,0.622140248421779
"41","Solyc00g023710.1.1",1.8011742313449,0.79716974091482,1.48651832592686,1.35759672210865,1.49182255383397,4.36567922809585,-0.065209963388053,-0.862155169589849,-0.314973303907152,-0.41730696388387,-0.310762985085408,1.97040838585433,0.97809730244856,-1.76818770787423,-0.33197097826466,0.51222937308601,0.0508582905226752,-4.44089209850063e-16,7,0.238401442535511
"42","Solyc00g026160.2.1",11.0955880587988,12.9206676237483,3.48227599408609,1.81921533939168,4.2894864062666,15.5459910454665,0.508668134725679,0.828419095726883,-0.825171713051757,-1.11653722541316,-0.683749766314855,1.28837147432721,0.0138893368034532,-1.27933434505122,0.686343524542859,-0.95739516663795,-1.40299042971126,-7.21644966006352e-16,14,0.723893954040503
"43","Solyc00g036520.1.1",1.77935170775366,2.21022617176387,6.96201644407631,0.971507722974648,2.24146161364084,10.5622252978501,-0.616483736518222,-0.503054155643164,0.74787534706649,-0.829152186983064,-0.494831289410673,1.69564602148863,1.42581192610266,-1.31641205013359,-0.801725408224787,-0.823334717013362,0.790650388190844,1.33226762955019e-15,1,0.034920420390364
"44","Solyc00g042640.1.1",1.03922129244931,0.472966057129659,0.151200429665485,0.377741227856915,1.04141935032105,3.11599189488842,0.00566372805200806,-0.517413206170445,-0.814643443445186,-0.605376916969032,0.00769417881180412,1.92407565972085,0.651970664455792,-1.5674432581698,-0.342429301753267,0.656287747307375,-0.78503098695529,-1.4432899320127e-15,7,0.503819504897301
"45","Solyc00g042840.1.1",0.106874790792108,0.660554068305726,0.746952705876838,1.61191949421209,1.57986790386678,5.10271496947975,-0.851435435003021,-0.54290080408949,-0.494755654294212,-0.0127578269781717,-0.0306183935534462,1.93246811391834,0.230329783823521,-1.50405384195035,-1.02964552862536,0.561554987330735,-0.00446482878057697,3.33066907387547e-16,8,0.356986768377264
"46","Solyc00g047190.1.1",0.61213113608553,0.19231022578644,0.556600054465766,0.829000492966231,0.810797821278374,2.45560785122054,-0.375488420760948,-0.905761532144969,-0.445629375407666,-0.101562120722552,-0.124553799113572,1.95299524814971,0.674364506514571,-1.65696490980377,-0.629705605574034,0.81013997457586,0.111432370059507,-3.33066907387547e-16,8,0.399144378123595
"47","Solyc00g056680.1.1",2.73196273480447,0.696722028933764,1.25053905195888,0.901109367847381,0.681057688224604,1.27722402128865,1.92154473974391,-0.728902379409642,-0.00767921942614417,-0.462733453025428,-0.749301689715433,0.027072001832735,1.37475623068747,-0.410455801742124,2.16936390391542,0.146844445631506,0.368838705461301,-1.49880108324396e-15,30,0.829368489758558
"48","Solyc00g068970.2.1",6345.66753725123,641.995744231307,87.7122378820474,402.404492319012,631.428047177019,391.178308538679,2.03410434551976,-0.319722618177125,-0.548467803756352,-0.418598635150475,-0.324083761520086,-0.423231526915724,0.824487166808735,0.201216754265925,2.31053923313801,0.399555306786873,-0.393639289770788,-2.94209101525666e-15,30,0.0253082738278834
"49","Solyc00g072100.2.1",0.160312186188162,8.19792663942703,0.69600961302258,6.44428033409924,2.02415161790688,2.88939553628102,-1.00281500982837,1.48360854957901,-0.837097842061224,0.94112078610117,-0.426239173684545,-0.158577310106043,-2.27543588518053,0.262491492232374,0.0481530974689377,-0.819552681256675,-0.200659091247203,2.47024622979097e-15,33,0.0796250041357822
"50","Solyc00g085070.2.1",17.5965820249254,25.1430715698363,19.4719474828719,17.074222973409,14.5539134669584,17.9694776135639,-0.290965756893026,1.82383457884611,0.234579727069565,-0.437349726677788,-1.14363194686619,-0.186466875478668,-0.917409701442825,0.102454606908959,0.721976515693463,-2.61519201659092,-0.0135590469108178,3.66373598126302e-15,27,1.11852108315728
"51","Solyc00g093300.1.1",0.665568531481584,0.105058629494288,2.29586277174942,1.05205788803478,1.19652498175878,0.920604819799235,-0.515240282187597,-1.28802252366446,1.73246744392773,0.0176175856309393,0.216796233700943,-0.16361845740756,1.98528684802552,0.819331831139402,-0.581604920986312,-0.190329025769489,2.44831507468705,1.52655665885959e-15,6,1.15320791533187
"52","Solyc00g094520.1.1",8.79142248207773,1.67778624586989,2.21627653513334,4.05839037902976,3.86055164846791,3.27477607010016,1.89960717650801,-0.908864040878252,-0.696267496998099,0.0310010247459628,-0.0471059183163079,-0.278370745061316,0.870995987765218,0.126795889472315,2.04083003355671,1.28690792572868,-0.113394359860049,-3.10862446895044e-15,30,0.684375688886549
"53","Solyc00g094550.1.1",2.49539167152962,3.50076314040227,1.32935069551421,3.36335307838552,2.30409769336876,9.52494431848177,-0.428408221884833,-0.0859207656788291,-0.825628970704461,-0.13273055097142,-0.49357397404339,1.96626248328293,-0.170712324674002,-1.86281145766479,-0.373314732333027,0.176267481169618,-0.454454482376699,0,8,0.414827210464366
"54","Solyc00g095760.1.1",4.96932533657302,1.11116007482726,6.61706968173546,0.180806419617925,0.93640980285227,26.6053834819336,-0.17565583545605,-0.559112804298058,-0.0118891201503788,-0.651579188803378,-0.576480958601931,1.9747179073098,1.02448472067304,-1.81978541902786,-0.342705845099014,-0.17950879900537,0.172256950102495,1.11022302462516e-16,7,0.320546639617156
"55","Solyc00g096460.1.1",6.62202175707663,4.98785450053881,8.80233347674478,4.67184507955088,6.83301463179594,5.14378013484018,0.284229150416183,-0.759041050479054,1.67616393352496,-0.960784911641307,0.418929302995568,-0.659496424816348,2.45060873742338,1.44156311558099,0.0803250929698044,-0.776211898961003,1.46425598243532,-3.88578058618805e-16,12,1.02161452288147
"56","Solyc00g098560.2.1",0.708995349636693,1.31747698368932,1.85273761962055,1.02409183459548,4.24687999962555,4.09165761999183,-0.956122392838843,-0.567743551056638,-0.226099869142983,-0.755004066451767,1.3020222508545,1.20294762863573,1.06807770490933,0.103162031386491,-1.70339390614856,0.760998493297897,-0.599900396609441,-1.49880108324396e-15,3,0.142807837653422
"57","Solyc00g102000.1.1",3275.12894124871,305.081273728455,55.7451768064604,306.653273663783,590.462650609394,244.789862173777,2.0211736503061,-0.400537133570933,-0.603840239217699,-0.399255359801013,-0.167843508661112,-0.449697409055345,0.858968799803186,0.303470234732818,2.23241123443177,0.587825698577212,-0.452436516912339,-2.99760216648792e-15,30,0.0408247190405865
"58","Solyc00g105750.1.1",0.026718697698027,1.40807461438489,1.6945446593031,0.565964011964049,0.764074257755964,31.7563974314661,-0.476375081938321,-0.36686986233443,-0.344160316735244,-0.433627100881636,-0.417922165094155,2.03895452698379,0.510811800963525,-1.80115733042991,-0.608421671691255,0.00928828929312854,-0.108308578076275,2.22044604925031e-16,8,0.027704208437484
"59","Solyc00g112180.1.1",0.026718697698027,1.38777878078145e-17,0.396481991266504,0.635156769505746,0.630678710074605,5.91928981740658,-0.540741345741658,-0.552380345027739,-0.379667824924787,-0.275698102862418,-0.277648801624429,2.02613642018103,0.520685022807219,-1.73553107925958,-0.720031784206929,0.30983809513371,-0.0108707263870693,2.22044604925031e-16,8,0.042286008554828
"60","Solyc00g112190.2.1",3.65274472473278,2.87886028374156,3.95778822331875,2.15911394885125,3.78067214850613,15.7032083669591,-0.33294754914624,-0.484277793158858,-0.273297419707857,-0.625021530488206,-0.307931813940697,2.02347610644186,0.81736326248228,-1.71941121381857,-0.581765520107503,0.0604889734860987,-0.167002433811185,-5.55111512312578e-16,8,0.109695633808866
"61","Solyc00g118680.2.1",0.359987191092476,0.215111422036109,0.462825031845423,0.748317500366472,0.485083410757944,0.805822723656219,-0.674852788266029,-1.31441173461952,-0.220871687729934,1.03944439927657,-0.122611326749279,1.29330313808819,0.193118692502188,-1.12406608717645,-0.593194946041213,1.37566204955916,1.28135678706738,8.32667268468867e-16,19,1.70765568830161
"62","Solyc00g121730.1.1",85.3482215237098,6.41359468854678,58.466993511092,11.3632154570975,5.12527549579781,369.964765550974,-0.0290164166325819,-0.587815547711151,-0.219315749866197,-0.552775871265851,-0.596935900518587,1.98585948599437,0.892495371256186,-1.90526581428169,-0.169623816274063,0.028719538365737,0.0422562635851262,-1.11022302462516e-16,7,0.11322556785793
"63","Solyc00g126000.1.1",8.148102176194,3.6014357958767,2.22409044197396,3.36335307838552,3.54213968818697,2.38231254862748,1.9634659983361,-0.126633281643226,-0.759797954762277,-0.236079736425577,-0.153891659896884,-0.687063365608134,0.44029125463266,0.525166787009886,2.31796764210758,0.518212404399124,-0.583718055932406,-2.88657986402541e-15,30,0.283912312593403
"64","Solyc00g127660.2.1",19.717129610578,5.81929318873859,5.23111081673263,3.17339226066192,5.60151673932849,5.14713717538272,2.01658283658398,-0.267747082840094,-0.364424187798652,-0.70264288031398,-0.303542097548404,-0.378226588082854,1.08870940344142,0.235658861077564,2.21099226657823,0.13538717115166,-0.42845341101712,-2.66453525910038e-15,30,0.0840599158295538
"65","Solyc00g131710.1.1",289.854496253425,17.4391401083185,145.839681508655,15.5337510750541,16.5605739205002,874.559001278152,0.188447489207614,-0.623530337092219,-0.240811851698055,-0.629209655862565,-0.626149045059127,1.93125340050435,1.00215060998792,-1.89828564244455,0.0388190881230228,0.0547178863426289,-0.0191190402402077,-3.33066907387547e-16,7,0.0463167136590529
"66","Solyc00g142160.1.1",4.90387732296842,3.41520386787643,14.144665964056,2.7138948903308,5.47620947149688,9.71945376181287,-0.416633958070858,-0.756485778481573,1.69296155527845,-0.916588809723258,-0.285975268690954,0.682722259688197,2.21935683989291,-0.144350565026866,-0.584255936392504,-1.1766417806148,1.71221356026855,1.27675647831893e-15,6,1.03444908326846
"67","Solyc00g164680.1.1",0.146952837339148,1.5675003836013,0.262699112314306,7.55466711077097,0.883918331393407,1.96426028977633,-0.688684233851267,-0.178185997613286,-0.647088815675078,1.97340552237854,-0.42384298593043,-0.0356034893084772,-1.62392779521153,-0.120958182287392,0.248522769161442,0.872813163319255,1.23489068499773,2.33146835171283e-15,31,0.22201201221537
"68","Solyc00g181240.1.1",1.20018978704607,0.687263089774594,1.1248051631336,0.292904980082993,0.598891870041713,1.06471027162194,1.03891186795011,-0.393336683801444,0.828414892461568,-1.49450539754132,-0.640096215235908,0.660611536167,2.16252451620386,-0.559399337445825,0.927607998288003,-1.11779485112434,0.374110423760984,-1.11022302462516e-15,18,1.63036859252651
"69","Solyc00g187050.2.1",144.806825324432,45.1152048697296,2.88771767717612,1.53638109223506,6.08843080433328,3.61220692418164,1.95099957416713,0.195584319016887,-0.547976422260773,-0.571771369571576,-0.491616814250146,-0.535219287101518,0.511645358240838,0.278842030917642,2.38225303405056,-0.186597716763439,-0.615993535245039,-2.55351295663786e-15,29,0.370672406335867
"70","Solyc00g195360.1.1",46.6004423350179,8.65531918237228,28.0712181570596,16.7148175512128,11.2059941272693,171.261553346976,-0.00776374317950586,-0.615870120866534,-0.304712032183109,-0.486709060054207,-0.574993149795477,1.99004810607883,0.827897354394453,-1.9209921842362,-0.14514389073697,0.148031970095507,0.00447423996765123,-3.33066907387547e-16,7,0.0873309992020698
"71","Solyc00g201160.2.1",0.574026741897765,0.435537867812114,0.117990807654077,0.575581164210913,1.31656853036256,0.351342016922176,0.0299585472517573,-0.310520479120462,-1.09121939507166,0.0337801408580751,1.85551967515015,-0.517518489067868,0.0862653056703006,1.72429826372494,-0.343539227048721,1.77458923291599,-1.16906217608159,-3.1641356201817e-15,11,0.80239163502378
"72","Solyc00g206460.1.1",56.4015259844294,17.4867267058272,52.128354936292,46.246465095507,10.2088901538534,184.543895981222,-0.0752844998548365,-0.689758919861519,-0.142758940172389,-0.235635452847784,-0.804677780477011,1.94811559321354,0.740489816995716,-2.01928014184215,-0.069369222626757,0.070449329163785,0.432692819407867,6.66133814775094e-16,7,0.364914854521566
"73","Solyc00g209460.1.1",0.336125817833929,1.44155339905081,0.303971797780951,0.377741227856915,0.876260839329994,0.187244271817163,-0.521031700776979,1.77342383628896,-0.587771458860697,-0.434653624476948,0.60008723265022,-0.830054284824558,-1.14252734947928,1.64834820577524,-0.0411678842831092,-1.1888154869711,-1.29254860769994,-2.22044604925031e-16,16,1.11224138491164
"74","Solyc00g212260.1.1",0.146952837339148,0.752489505361544,0.861187705927819,0.444991828022804,1.66903574361055,7.01437738226416,-0.641942922176436,-0.408881489138677,-0.367045280482086,-0.527232454688625,-0.0561174188317399,2.00121956531756,0.611620403660431,-1.52553374727678,-0.934473121576353,0.185341580038647,-0.277644285080309,-1.11022302462516e-16,8,0.0830842579670116
"75","Solyc00g227860.1.1",3.17389758935534,6.43588196190236,2.21627653513334,4.74432319560747,2.06184385345343,6.77423695998742,-0.511724438133214,1.06226666131038,-0.973801150906764,0.246046183756401,-1.04831887958539,1.22553162355859,-1.48278346504275,-1.45069486127989,0.238424555217306,-0.851529352176292,-0.545844791318088,1.88737914186277e-15,21,0.782829419976951
"76","Solyc00g245200.1.1",4.23714559123104,1.88831536054362,0.649698343104105,1.61191949421209,0.94754980304624,0.93363138374739,1.91081058722839,0.133858775996611,-0.803187556175939,-0.0752419622679204,-0.577855097359914,-0.588384747421229,0.0425655749663834,0.186425080375072,2.50588100067952,0.172920331503471,-0.481670856170489,-1.66533453693773e-15,30,0.634857637508723
