"unit.classif" "genotype" "gene" "Ambr" "Aother" "Bmbr" "Bother" "Cmbr" "Cother" "Ambr" "Aother" "Bmbr" "Bother" "Cmbr" "Cother" "PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "som$distances" "som_cluster"
"18" 1 "wt" "Solyc03g005410.2.1" 4.31085344023587 6.24528460873096 5.60591860489905 6.22190883526802 5.68569725513535 6.143462166261 -1.8915668258105 0.738359350923752 -0.130880877096166 0.706579177230924 -0.0224190387955574 0.599928213547543 1.59459056208338 0.187430036124139 0.36536363244161 -1.51452935193821 0.0711604313233926 1.49880108324396e-15 1.50719468546638 1
"19" 1 "wt" "Solyc11g006180.1.1" 7.14617156516797 11.8379315253371 6.192935496661 12.5214360496593 9.85673470880913 15.083500346148 -0.974836601803095 0.4138204151413 -1.25697336211787 0.616122613436 -0.172569955332872 1.37443689067654 2.04729063566331 -0.0089231638000079 0.0156440791522253 -0.0208110124260645 -0.706020683156265 2.66453525910038e-15 0.64026952213946 1
"20" 1 "wt" "Solyc07g008100.2.1" 5.76595076936081 13.1729587600261 6.8348193220687 13.9207742440819 6.58897500932354 18.3754692750898 -0.976835574258152 0.46720603381721 -0.768453098416534 0.612997246071943 -0.816381954057044 1.48146734684258 1.94912837543965 0.439898200837383 -0.748892191623854 -0.26074497018592 -0.514142684614264 4.10782519111308e-15 0.624613694445993 1
"21" 1 "wt" "Solyc02g077950.1.1" 2.70916940975172 19.350008061673 3.51346070385726 21.4482264303719 5.91684491408512 18.0081505488632 -1.05315795819163 0.869514705137324 -0.96023061739612 1.11194161543768 -0.682545026114454 0.714477281127199 2.01225669705847 0.922244328781719 0.0723438400722272 -0.25041559906799 0.10083569842637 2.60902410786912e-15 0.163752810303166 1
"22" 1 "tf2" "Solyc07g018070.2.1" 45.6121733031553 163.639936428013 68.8816971898501 170.106200352326 60.6794951890307 246.892514846709 -1.00494957346894 0.471122128851472 -0.71393765537231 0.551990129275379 -0.816515540012196 1.51229051072659 1.91509840854164 0.425356490895345 -0.787922152043166 -0.327348348877603 -0.5624852303348 3.66373598126302e-15 0.703744652805048 1
"23" 1 "wt" "Solyc02g085950.2.1" 48.7838547489755 241.22256314316 35.5540025032714 181.472424313201 42.8815930484271 176.248103152423 -0.809920035199373 1.34751331627991 -0.958240114398614 0.677653580975396 -0.876090382881393 0.619083635224076 1.66237846868257 1.51638081347421 0.0891895246344303 -0.250951816745089 -0.318602230560348 1.49880108324396e-15 0.742906735652692 1
"24" 1 "wt" "Solyc07g007330.1.1" 1.84976504259939 4.45839190134075 0.589067131280445 4.17384502030467 4.18277172799543 5.11134960304688 -0.875349979084991 0.603160860344353 -1.58988510735946 0.441886109021489 0.446945565507947 0.973242551570666 1.79085411901316 -0.150635058597721 0.931414305994964 0.106038048999719 -0.897673567878556 9.99200722162641e-16 1.59959156678705 1
"25" 1 "wt" "Solyc08g075960.2.1" 3.63864306197235 6.8861671239958 4.82445313261656 6.67710475738665 4.50133682968439 6.08238022889905 -1.37458744372124 1.11042566489879 -0.467202767393865 0.950450646509192 -0.714452128156102 0.495366027863222 1.74089275177619 1.13325148916087 0.0913357999034871 -0.894032229629842 0.195688459521372 2.3037127760972e-15 0.616157024711365 1
"26" 1 "wt" "Solyc12g011280.1.1" 14.9946290216482 25.0083477158087 3.52045736501603 26.6987679038714 11.1059677904956 23.1662031945389 -0.265544269219212 0.83275229895694 -1.52402213723562 1.01815621812311 -0.692049488250891 0.63070737762567 1.81016181284113 1.06318144139202 0.220311122758934 0.70800676525451 -0.119672572912495 2.91433543964104e-15 1.25634700305553 1
"27" 1 "tf2" "Solyc08g068570.2.1" 8.95895879909795 14.6845609360288 10.0232702557538 13.3950889994388 5.80141749741624 13.1472084125721 -0.610030404249018 1.09978212489447 -0.292199542100326 0.714712533883322 -1.55295370729875 0.640688994870303 1.32663176116556 1.77584252558144 -0.865145846709867 -0.337950164011722 0.1119342572343 2.1094237467878e-15 1.97522379639832 1
"28" 1 "wt" "Solyc04g011540.2.1" 3.00104391370575 15.3825969953766 4.7093180964258 17.9255919740459 10.3966568703542 23.4355189111283 -1.19804685345022 0.367665603458943 -0.982026605420064 0.689240682909531 -0.262832728346242 1.38599990084805 2.07439629062715 -0.0320748879255545 -0.160651504253218 -0.326597851935491 -0.526945867906355 3.21964677141295e-15 0.469557150742241 1
"29" 1 "wt" "Solyc12g044410.1.1" 25.6696634479652 83.9497916819988 44.168920551028 88.7930049609251 60.9485699259967 83.1157411812322 -1.52103216693082 0.765349347955118 -0.795289778209278 0.955352933210112 -0.137009137454063 0.732628801428926 1.98629854491722 0.354846595984374 0.448558315972582 -0.776461244323661 -0.0262941311739417 1.72084568816899e-15 0.333812845959975 1
"30" 1 "wt" "Solyc02g080510.1.1" 11.1365628640314 27.5881101767358 8.57145545955274 33.1753811040657 14.8867568853492 30.5873242891445 -0.920778274320922 0.616431002938917 -1.16045827671726 1.13849768401172 -0.570365457123945 0.896673321211496 2.11544233638468 0.605191490165749 0.0301683344904385 0.0399071150159674 0.01225131309702 3.38618022510673e-15 0.20574078890945 1
"31" 1 "wt" "Solyc01g090550.2.1" 1.61626941350961 12.3335507041173 5.62123494222583 14.213039799089 11.3655303302686 16.7859038255323 -1.53934140355333 0.355553015918924 -0.831233943763706 0.687860557444588 0.184399870396012 1.14276190355752 1.97534715833993 -0.351953595781336 0.319221391195988 -0.732264244619247 -0.403697663254463 2.44249065417534e-15 0.863380903573739 1
"32" 1 "wt" "Solyc01g096260.2.1" 1.44280967569346 10.0026820777521 0.40916093407642 12.6027863450251 7.59142070844071 11.8340484723492 -1.11811186695033 0.51208422981459 -1.31496645366179 1.00726448818747 0.0528684041690922 0.860861198440972 2.09545433425068 0.0550889202959867 0.59771822066726 -0.0842433333720584 -0.190386930477316 2.55351295663786e-15 0.532981545050958 1
"33" 1 "wt" "Solyc06g035720.2.1" 6.20938995626957 19.6143500930062 7.76174666847973 19.5395809132647 11.1206109737661 15.6851846042543 -1.21909481815438 1.07856422207438 -0.953015217984988 1.0657485120677 -0.377293630063751 0.405090932061042 1.88320106821625 0.943778333431756 0.591730157788887 -0.487543734374106 0.125751179274439 1.5404344466674e-15 0.428051697016709 1
"34" 1 "wt" "Solyc06g053440.2.1" 2.58557362662843 5.96560670498265 0.409726634426696 7.61518089622212 3.10836664898083 7.51219352961844 -0.662058821373041 0.48717059162432 -1.40185849304892 1.04803468246239 -0.48430638396503 1.01301842430029 2.09083013803887 0.447765333209574 0.0437948980751974 0.402060480725804 -0.184775882242157 3.05311331771918e-15 0.567377178212232 1
"35" 1 "wt" "Solyc02g090580.2.1" 3.79644868355715 8.58594350125211 4.97742803560653 10.571894503565 2.71841352060855 8.94505386665893 -0.879486101248243 0.623429473291527 -0.508901659889747 1.24660932946796 -1.21776725572639 0.736116214104898 1.8372189804757 1.09340989714282 -0.667904199517493 -0.229098558664207 0.513306698531576 3.60822483003176e-15 0.922335812866044 1
"36" 1 "tf2" "Solyc08g005640.2.1" 1.35853899582569 15.2099309018102 5.08483933867522 28.3611239975003 6.69517381788645 26.4540454831883 -1.09202785287286 0.117860273875721 -0.766543845769938 1.26658759940745 -0.625884727919858 1.10000855327949 2.13399325127355 0.118629003154066 -0.451412492059565 -0.158728592674165 0.306578424759829 4.05231403988182e-15 0.614777174599984 1
"37" 1 "wt" "Solyc03g097920.1.1" 1.6980155895199 5.98417766874632 2.548948985519 5.99918240679633 3.24452640957088 5.19255464208566 -1.29896743821355 1.00815250463845 -0.840934034049186 1.01622913117579 -0.466524360041395 0.582044196489891 1.93182737705585 0.877934482143646 0.352752462091577 -0.596826160097518 0.0635773396515099 2.19269047363468e-15 0.238363772292084 1
"38" 1 "wt" "Solyc06g072730.2.1" 4.05042170714516 27.3492593463577 27.7134550763389 35.2447406266246 19.4927443615396 31.3011053409918 -1.80463808513028 0.282887743397107 0.315518898854218 0.990305914056056 -0.42103913085251 0.636964659675407 1.51970352087911 0.0702761738426421 -0.328879339758362 -1.48742613729985 0.638959623867975 1.94289029309402e-15 2.21590267330014 1
"39" 1 "wt" "Solyc06g084050.2.1" 36.2825697680505 73.726841939573 28.7585486180994 97.6739757553812 32.848420940533 101.071367994645 -0.763543548710808 0.360096622801589 -0.989326877511192 1.07871017802752 -0.866596628762008 1.1806602541549 2.07529750550258 0.528834177393817 -0.564874924425022 0.158292758626555 -0.00886930567427602 4.16333634234434e-15 0.543316895641848 1
"40" 1 "wt" "Solyc02g080120.1.1" 0.440858512017443 13.8150677124818 0.920726100395606 12.5105888712414 6.87902245446347 14.8512933535764 -1.20492654032625 0.862310237476342 -1.13075393600238 0.660678380515122 -0.209786634567573 1.02247849290474 1.99556946123192 0.462154082838029 0.337880764774145 -0.396889600802284 -0.563587670699721 2.22044604925031e-15 0.218761565538027 1
"41" 1 "wt" "Solyc03g031800.2.1" 1.20574629976444 5.52088222823402 0.834413474437956 8.83025563486427 5.56558650625704 9.28682294763293 -1.10872237008369 0.086889786109895 -1.21160905715765 1.00383125445298 0.0992761811445322 1.13033420553393 2.12220601948049 -0.422642964594404 0.276118901318258 -0.0210831336659064 -0.18064317468155 2.83106871279415e-15 0.925333145739173 1
"42" 1 "wt" "Solyc11g011920.1.1" 1.01531051252502 9.3053297439734 0.35472653093322 13.4001091849122 4.54059080221054 9.67144764345963 -1.02458583725514 0.558330353132306 -1.15071932987788 1.34019737806504 -0.351460348591829 0.628237784527509 2.106745987524 0.466045348447215 0.361960067784753 -0.0196770584412901 0.312206964652708 2.08166817117217e-15 0.416974765654299 1
"43" 1 "tf2" "Solyc08g061270.1.1" 8.73994499449305 39.7455119786211 10.4698837715609 45.9830258774672 21.945538533133 44.120898298541 -1.16659438165462 0.663838521170509 -1.06446637157697 1.03207402797874 -0.386993965805578 0.922142169887919 2.11641865268898 0.462577461858101 0.168309934466915 -0.264815402332513 -0.0954548540621338 2.38697950294409e-15 0.0780998678553009 1
"44" 1 "wt" "Solyc08g081370.1.1" 2.98983566462218 6.89867980388135 1.14919334101723 9.9961500299806 6.84239691323946 11.0318664581294 -0.90851678623792 0.107620994400624 -1.38700764927136 0.912835121392904 0.0929897710652238 1.18207854865052 2.0884636529914 -0.379497552117783 0.289124272154883 0.221580825910637 -0.35132987811145 2.55351295663786e-15 1.08474175939989 1
"45" 1 "wt" "Solyc09g082980.2.1" 6.32399639547317 42.1259606561921 4.49754805915489 44.3244832496489 14.4625229327586 33.1362720096802 -0.993524800422859 1.00242781894926 -1.09534894377083 1.12499503054702 -0.539803511791022 0.50125440648843 1.94413774270694 1.01055433284116 0.408904732769526 -0.173625364379665 0.117886339976358 1.60982338570648e-15 0.355636954042253 1
"46" 1 "wt" "Solyc08g079550.1.1" 9.0496728876762 37.8659571067774 22.6125553645484 27.4073031464475 21.6925330764978 36.3530802092724 -1.57560032504121 1.13009483967871 -0.302118107198126 0.148083098165354 -0.388503285706429 0.988043780101698 1.48662734000247 0.710748420144171 -0.0126823923374605 -1.33288528001608 -0.723094032318841 1.22124532708767e-15 1.25487803273675 1
"47" 1 "wt" "Solyc05g013860.2.1" 1.13554465216614 11.205487163439 1.67542779829967 15.6034444902563 4.32472303823121 15.1442935202477 -1.06328090293765 0.456342360503051 -0.981808840164139 1.12002422938854 -0.582012051471867 1.05073520468206 2.14711426200857 0.401810010743111 -0.183959351605693 -0.135764498653379 0.0275392021924139 3.27515792264421e-15 0.187341797451396 1
"48" 1 "wt" "Solyc06g005560.2.1" 14.0589358568997 91.8173157993846 12.3655600188035 84.3057076492503 77.6145935406623 95.8849069119939 -1.25209616310239 0.750574469029452 -1.29570913526854 0.557112657537454 0.384782707615353 0.855335464188667 1.85923141076649 -0.0134589509872891 0.940492476380071 -0.385038271813967 -0.669619061851268 1.27675647831893e-15 1.02776445978722 1
"49" 1 "tf2" "Solyc09g011670.2.1" 0.690915154187076 3.85507566593723 0.724261265548956 4.80318117129432 1.60251089695323 4.11427294084114 -1.05645606699274 0.665935608455716 -1.03830431255267 1.18203111745714 -0.560234426881884 0.807028080514438 2.10379856416683 0.640702962172243 0.0788073092156278 -0.148605243183648 0.12379544868562 2.72004641033163e-15 0.14513945470203 1
"50" 1 "wt" "Solyc05g051870.2.1" 0.507655256262513 4.21632157217537 0.151200429665485 4.6301151382504 0.794451507085257 4.06610262931804 -0.894077914570696 0.863445872656283 -1.06300059012339 1.05954117307679 -0.758166190524306 0.792257649485317 2.00504485068173 0.976136511188 -0.0178557335532916 -0.0619242448835701 -0.00817904300304639 2.66453525910038e-15 0.221107578209834 1
"51" 1 "tf2" "Solyc02g080640.2.1" 12.762220836815 24.6582446097488 7.25620557721009 27.273662402652 15.9487971516394 30.0209642971859 -0.765202943319648 0.555752348266104 -1.37660051040212 0.846172915607571 -0.411359934474431 1.15123812432253 2.07650902381487 0.391724215753713 0.0399960018970754 0.241987393564827 -0.447416440046012 2.66453525910038e-15 0.456905314344074 1
"52" 1 "wt" "Solyc02g063380.1.1" 0.937486101127263 2.68990748467359 1.40726794204754 2.82414564228078 2.4446584912338 2.91165243519865 -1.52998872006809 0.58946880940785 -0.961813354657621 0.75182249702822 0.292853605654479 0.857657162635157 1.93881483546493 -0.138057244793816 0.715505540636667 -0.714874763275717 -0.329875121331031 2.1094237467878e-15 0.81311747144469 1
"53" 1 "tf2" "Solyc03g119960.2.1" 22.1183366262728 34.1132086624182 19.6834781553578 32.9675065842079 22.6847649549817 32.0124978467627 -0.799807441182976 1.064849202983 -1.1783171086237 0.886744677488112 -0.711753617566672 0.738284286902236 1.90178667449975 1.14440476654039 0.150600400789023 -0.0113983369404212 -0.229304468687155 2.33146835171283e-15 0.370263589717631 1
"54" 1 "wt" "Solyc03g112920.1.1" 0.6946861401487 11.4697723112224 10.2624686104705 12.2135231227131 7.16984654080676 14.9145392252648 -1.75828588463664 0.40459820416487 0.162256015596808 0.553891376457537 -0.458526311426156 1.09606659984358 1.56909864191522 0.0715375099068659 -0.546883784303726 -1.46694977194186 -0.0536966245378067 2.44249065417534e-15 1.77000855032042 1
"55" 1 "tf2" "Solyc01g009340.2.1" 14.3108268337408 56.9633914489807 19.3556086062489 56.8422471302583 19.1807068544672 42.9989450951556 -1.04564297347825 1.11610773563137 -0.789959389796949 1.10996780432208 -0.798823897461361 0.408350720783112 1.80631028068074 1.29437654081102 0.174836437451854 -0.404726359622528 0.26865050786719 1.88737914186277e-15 0.56061655342047 1
"56" 1 "wt" "Solyc01g107670.2.1" 1.5711414541171 13.5806624955827 4.13958402253821 18.5722885218639 6.45852888787252 17.6534294678238 -1.20951613188656 0.4490237325325 -0.85480886467006 1.13837768130986 -0.534557749803162 1.01148133251742 2.13768635760519 0.345046926940588 -0.157634274706182 -0.327537053352803 0.104593504451642 3.44169137633799e-15 0.183984197432467 1
"57" 1 "wt" "Solyc04g080710.2.1" 1.17217571093149 15.0263579012639 2.39296238500532 14.7911584469477 2.89337526508886 10.3824420998161 -1.03140517393493 1.13224776565705 -0.840750926741785 1.09551589771057 -0.762599810773499 0.406992248082601 1.81249207326825 1.28701830377412 0.229229481675467 -0.374193152755046 0.229219828518817 1.73472347597681e-15 0.540474063485142 1
"58" 1 "wt" "Solyc10g083990.1.1" 1.86997223100811 5.11096417114152 2.47516196482418 6.58109420898324 4.83812563166113 5.96475335854952 -1.37298262614817 0.336271320166052 -1.05381400126372 1.11159739785837 0.192380079790345 0.786547829597133 2.07324715110404 -0.22207936859205 0.619524641640832 -0.388441594719198 0.0616147599544997 1.55431223447522e-15 0.774430404339108 1
"59" 1 "wt" "Solyc11g017240.1.1" 1.91184020777732 10.9355336600143 5.24817941330219 13.6107029916665 5.96876006645989 11.8821395347851 -1.3949888231743 0.588088468818888 -0.661783672546896 1.17599269915607 -0.503426439126869 0.796117766873108 2.05300711719142 0.466248987477484 -0.00929206490354506 -0.626926736988314 0.274723441335715 2.94209101525666e-15 0.262855756866282 1
"60" 1 "wt" "Solyc04g015160.2.1" 6.13208010761906 15.6917343866406 5.62167579475438 13.7568056941754 7.61014367648699 12.7931525213043 -0.955192544472107 1.25282811800888 -1.07308208693158 0.805912109470153 -0.613799978876647 0.583334382801303 1.80328847785974 1.24761419893938 0.361605439342246 -0.276505169474454 -0.244890327852717 1.77635683940025e-15 0.449411333814863 1
"61" 1 "wt" "Solyc04g074700.2.1" 7.01345271900313 13.2828712848777 4.88433205739733 18.3183046876907 3.86846870298851 16.2289801221795 -0.582790530049091 0.436119079304281 -0.928816477876413 1.25448069090764 -1.09391519041591 0.914922428129492 1.96400227865673 0.860628852072167 -0.606103787375863 0.299346227645261 0.311079217422062 4.21884749357559e-15 0.891257734094379 1
"62" 1 "wt" "Solyc08g077060.2.1" 2.46102002875638 11.5326014395624 4.0342275815266 8.66189847518908 2.24928871713266 13.0450897023478 -0.959260190337037 0.959030293622048 -0.626587314340267 0.351987052818327 -1.0040332174258 1.27886337566273 1.68796403965249 1.03764872363389 -0.677096317277187 -0.498671169140488 -0.688523161124467 2.88657986402541e-15 0.831536715412551 1
"63" 1 "wt" "Solyc02g063030.2.1" 4.6757720971547 40.1602634883194 8.94977186982651 42.4431769812619 17.7190215319828 34.6634666879776 -1.22242179267581 0.936411279861452 -0.962396871942187 1.07530094565875 -0.428886443870701 0.601992882968504 1.98845432955901 0.803922105518538 0.388566900470283 -0.436557855165151 0.0738741095864932 2.02615701994091e-15 0.194752257650273 1
"64" 1 "wt" "Solyc01g096280.1.1" 4.06614129263398 8.54743553671341 1.5758800009133 13.4352900359781 8.688637660566 12.817055531345 -0.878662717062909 0.0765271627559822 -1.4094630292939 1.11837554347617 0.106624458842067 0.986598581282588 2.10202974512893 -0.347840265644183 0.418858750853203 0.302245685653124 -0.0775660890800061 2.38697950294409e-15 1.16222767597853 1
"65" 1 "tf2" "Solyc03g093330.2.1" 4.28331368668707 28.0836259755503 11.6027913755471 31.90710683312 6.9803733044483 28.2932098906579 -1.16292212326232 0.780511590043913 -0.565244263758786 1.09272100606317 -0.942691542909527 0.797625333823544 1.92343471707652 0.970247468000918 -0.369594287177254 -0.52292642365669 0.246136615280479 3.21964677141295e-15 0.387838369759783 1
"66" 1 "tf2" "Solyc10g051380.1.1" 1.22967499064305 2.92274658025667 0.442799238355841 2.77624053032402 0.326568015904145 3.59137638974519 -0.467526268696143 0.746715773897058 -1.03186012592089 0.641644135808157 -1.11521917454509 1.2262456594569 1.79083145633977 1.05446817539853 -0.696616155272554 0.25795385179079 -0.487349431107091 3.33066907387547e-15 0.994239818691112 1
"67" 1 "tf2" "Solyc11g011920.1.1" 0.617112377385505 8.83715522711096 0.608214822271446 11.6755622748876 4.92990924029649 12.0040980321706 -1.12450991096897 0.461481077457381 -1.12622662248591 1.00912883082766 -0.2923905309929 1.07251715616274 2.15559067532686 0.187931488400691 0.100830380315644 -0.150209396258067 -0.170544075283609 2.99760216648792e-15 0.217781811518992 1
"68" 1 "tf2" "Solyc04g014360.2.1" 4.17525139594606 19.48854090421 7.80481343409326 17.995439307805 4.0960370594377 25.4067203061559 -0.998464396467483 0.703068495969363 -0.595166385957413 0.537162831045962 -1.00726628054659 1.36066573595616 1.81656266384664 0.79700684070983 -0.818976216142901 -0.44208732495619 -0.492174762705276 3.10862446895044e-15 0.704770439645386 1
"69" 1 "wt" "Solyc08g081890.2.1" 4.65599402064946 21.147695671207 6.86447325508631 25.655475003587 16.1279594063908 25.9076065253329 -1.30634586783377 0.478484502359715 -1.06733106553584 0.966343282796138 -0.0647813125116498 0.993630460725407 2.11876466758262 0.0306265912817704 0.333880698623304 -0.36660442440232 -0.180037670508628 2.4980018054066e-15 0.327695305513696 1
"70" 1 "tf2" "Solyc08g079600.2.1" 1.70842742041698 5.46776546783035 0.833209984450634 6.20322053975254 3.39720349426888 4.70297210479433 -0.94410795348357 0.821346508687369 -1.35512619877272 1.16672977086691 -0.151027571355987 0.462185444058005 1.98258002364629 0.611324111057931 0.781210948003939 0.0386783980187016 0.078387512710585 1.99840144432528e-15 0.635799520274622 1
"71" 1 "wt" "Solyc08g078500.2.1" 3.28093165463558 20.3836397862001 4.53542159631148 15.9701281051664 6.19600213124777 15.866469182349 -1.07399875816314 1.29370953198156 -0.900326482874331 0.682700555189885 -0.670434803218923 0.668349957084942 1.75638320255329 1.2679499865073 0.218973546256781 -0.501291137953769 -0.334215403775464 1.58206781009085e-15 0.441336803787797 1
"72" 1 "tf2" "Solyc09g064420.2.1" 5.6773164577123 10.4219431834589 7.80274597293429 8.9548771151802 4.44890885782549 9.82131340693928 -0.919841444182699 1.08470669663597 -0.0218728516146635 0.464888799546611 -1.43882898795689 0.830947787571678 1.27250570407374 1.55873085745659 -0.973878783700057 -0.797083659165281 -0.111255273191248 2.38697950294409e-15 1.99418343834608 1
"73" 1 "tf2" "Solyc01g095070.2.1" 1.99482375932569 19.3991726655845 6.19591432373469 23.169312305266 6.74425832356581 16.4922735760481 -1.21759172948296 0.832301579507379 -0.722785087486281 1.27635059639207 -0.658200844643701 0.489925485713493 1.94741768179079 0.905091806773594 0.140816957246494 -0.485688277084953 0.449962700259541 2.35922392732846e-15 0.41500904990017 1
