"type","genotype","N","mean","sd","se","gene"
"1361","Cmbr","tf2",4,11.3511761915194,9.94020015989583,4.97010007994792,"Solyc01g081210.2.1"
"1362","Cother","tf2",4,5.9794772868838,6.42530816233491,3.21265408116746,"Solyc01g081210.2.1"
"1363","Ambr","tf2",4,2.60022859266318,1.45299258735583,0.726496293677913,"Solyc01g081540.2.1"
"1364","Aother","tf2",4,1.61024694365428,1.15901551376853,0.579507756884263,"Solyc01g081540.2.1"
"1365","Bmbr","tf2",3,2.0948673435104,1.72495113878707,0.995901004317665,"Solyc01g081540.2.1"
"1366","Bother","tf2",4,12.4473598978241,10.0876462256493,5.04382311282465,"Solyc01g081540.2.1"
"1367","Cmbr","tf2",4,31.2920570422684,48.3874621446497,24.1937310723248,"Solyc01g081540.2.1"
"1368","Cother","tf2",4,12.5239273843727,8.26763672961096,4.13381836480548,"Solyc01g081540.2.1"
"1369","Ambr","tf2",4,10.5600816652149,5.46775502066694,2.73387751033347,"Solyc01g090230.2.1"
"1370","Aother","tf2",4,6.01186869537269,6.50414736976168,3.25207368488084,"Solyc01g090230.2.1"
"1371","Bmbr","tf2",3,7.70527016311755,4.31768833863373,2.49281852458709,"Solyc01g090230.2.1"
"1372","Bother","tf2",4,6.87835357138542,6.29429721646066,3.14714860823033,"Solyc01g090230.2.1"
"1373","Cmbr","tf2",4,147.165451559902,260.546266007722,130.273133003861,"Solyc01g090230.2.1"
"1374","Cother","tf2",4,16.7404429953933,19.4411645633052,9.72058228165262,"Solyc01g090230.2.1"
"1375","Ambr","tf2",4,26.27366708,15.307735703089,7.6538678515445,"Solyc01g090460.2.1"
"1376","Aother","tf2",4,17.0810454025564,7.37071337568325,3.68535668784162,"Solyc01g090460.2.1"
"1377","Bmbr","tf2",3,14.7354866754785,10.938630016972,6.31542098486452,"Solyc01g090460.2.1"
"1378","Bother","tf2",4,0.50943209240496,1.01886418480992,0.50943209240496,"Solyc01g090460.2.1"
"1379","Cmbr","tf2",4,194.666222758208,373.585582354723,186.792791177361,"Solyc01g090460.2.1"
"1380","Cother","tf2",4,9.70416392515901,5.77003237538601,2.88501618769301,"Solyc01g090460.2.1"
"1381","Ambr","tf2",4,3.31838632710049,1.21510556356538,0.607552781782691,"Solyc01g090800.2.1"
"1382","Aother","tf2",4,14.0420656490753,12.6812373189507,6.34061865947537,"Solyc01g090800.2.1"
"1383","Bmbr","tf2",3,10.1056753998244,8.02213827752928,4.63158369400793,"Solyc01g090800.2.1"
"1384","Bother","tf2",4,35.948499845063,10.7403497576448,5.37017487882239,"Solyc01g090800.2.1"
"1385","Cmbr","tf2",4,33.0571481549005,28.9286326594881,14.4643163297441,"Solyc01g090800.2.1"
"1386","Cother","tf2",4,65.5150205423173,35.7127089298896,17.8563544649448,"Solyc01g090800.2.1"
"1387","Ambr","tf2",4,8.52261305745117,6.18446763894876,3.09223381947438,"Solyc01g095630.2.1"
"1388","Aother","tf2",4,8.40447042525445,7.8878860987649,3.94394304938245,"Solyc01g095630.2.1"
"1389","Bmbr","tf2",3,6.21667959552339,4.24705392573488,2.45203772728589,"Solyc01g095630.2.1"
"1390","Bother","tf2",4,3.09191523180052,1.62193505294605,0.810967526473023,"Solyc01g095630.2.1"
"1391","Cmbr","tf2",4,0.589454943432276,0.548517196080578,0.274258598040289,"Solyc01g095630.2.1"
"1392","Cother","tf2",4,1.00558575245642,1.08587913017271,0.542939565086357,"Solyc01g095630.2.1"
"1393","Ambr","tf2",4,25.9745734972365,41.7830481103356,20.8915240551678,"Solyc01g096410.2.1"
"1394","Aother","tf2",4,17.0756484689771,18.064522758772,9.03226137938598,"Solyc01g096410.2.1"
"1395","Bmbr","tf2",3,9.55605914148534,5.82644259605478,3.36389820125013,"Solyc01g096410.2.1"
"1396","Bother","tf2",4,12.3349818968054,4.55400663638658,2.27700331819329,"Solyc01g096410.2.1"
"1397","Cmbr","tf2",4,4.62426061238957,2.45235381738704,1.22617690869352,"Solyc01g096410.2.1"
"1398","Cother","tf2",4,6.06148941032675,6.0742792017176,3.0371396008588,"Solyc01g096410.2.1"
"1399","Ambr","tf2",4,21.5172633284417,25.552376432947,12.7761882164735,"Solyc01g097600.1.1"
"1400","Aother","tf2",4,10.8801604140728,2.57051317795722,1.28525658897861,"Solyc01g097600.1.1"
"1401","Bmbr","tf2",3,12.0132417181696,8.38757333296685,4.84256772163614,"Solyc01g097600.1.1"
"1402","Bother","tf2",4,9.33041120851829,1.88217542454141,0.941087712270706,"Solyc01g097600.1.1"
"1403","Cmbr","tf2",4,4.4959106881938,4.58576768922387,2.29288384461194,"Solyc01g097600.1.1"
"1404","Cother","tf2",4,10.1381361923887,6.77895368866213,3.38947684433107,"Solyc01g097600.1.1"
"1405","Ambr","tf2",4,9.28722681060323,4.48557592803078,2.24278796401539,"Solyc01g103150.2.1"
"1406","Aother","tf2",4,5.02134482406202,3.98419768623835,1.99209884311918,"Solyc01g103150.2.1"
"1407","Bmbr","tf2",3,10.8690154694793,7.58585630892659,4.37969618199259,"Solyc01g103150.2.1"
"1408","Bother","tf2",4,2.14320909274304,2.60220694911104,1.30110347455552,"Solyc01g103150.2.1"
"1409","Cmbr","tf2",4,61.5261478925182,105.856811135016,52.9284055675082,"Solyc01g103150.2.1"
"1410","Cother","tf2",4,8.05100613024494,9.52316970024161,4.7615848501208,"Solyc01g103150.2.1"
"1411","Ambr","tf2",4,9.98244933374543,5.06351887082138,2.53175943541069,"Solyc01g104970.2.1"
"1412","Aother","tf2",4,11.486427624739,14.6296017382852,7.31480086914258,"Solyc01g104970.2.1"
"1413","Bmbr","tf2",3,6.11883453476029,3.52441113468497,2.03481971734528,"Solyc01g104970.2.1"
"1414","Bother","tf2",4,10.5177382104913,5.48370702107011,2.74185351053505,"Solyc01g104970.2.1"
"1415","Cmbr","tf2",4,53.369244895477,72.7436582213571,36.3718291106786,"Solyc01g104970.2.1"
"1416","Cother","tf2",4,11.5211140303985,7.81394822078864,3.90697411039432,"Solyc01g104970.2.1"
"1417","Ambr","tf2",4,3.06448649165119,4.36204099473783,2.18102049736891,"Solyc01g107890.2.1"
"1418","Aother","tf2",4,5.05860790841754,5.33472593639236,2.66736296819618,"Solyc01g107890.2.1"
"1419","Bmbr","tf2",3,7.34764105991148,6.71389408959034,3.87626855993562,"Solyc01g107890.2.1"
"1420","Bother","tf2",4,37.2149573940728,17.6464995772507,8.82324978862536,"Solyc01g107890.2.1"
"1421","Cmbr","tf2",4,102.698942339196,122.8852049793,61.44260248965,"Solyc01g107890.2.1"
"1422","Cother","tf2",4,37.0960684591815,18.8555977922936,9.4277988961468,"Solyc01g107890.2.1"
"1423","Ambr","tf2",4,9.00671923300862,1.91797538046497,0.958987690232485,"Solyc01g111040.2.1"
"1424","Aother","tf2",4,7.71073303919508,2.70271785724205,1.35135892862102,"Solyc01g111040.2.1"
"1425","Bmbr","tf2",3,4.355743741694,2.91393596151018,1.68236171177923,"Solyc01g111040.2.1"
"1426","Bother","tf2",4,16.6989259937084,8.75003763662951,4.37501881831476,"Solyc01g111040.2.1"
"1427","Cmbr","tf2",4,69.8714879877142,57.7182589000789,28.8591294500395,"Solyc01g111040.2.1"
"1428","Cother","tf2",4,29.6194210439209,21.8445352873302,10.9222676436651,"Solyc01g111040.2.1"
"1429","Ambr","tf2",4,17.8451161007343,8.67248208762625,4.33624104381312,"Solyc01g111140.2.1"
"1430","Aother","tf2",4,24.782378650489,15.6125289090757,7.80626445453783,"Solyc01g111140.2.1"
"1431","Bmbr","tf2",3,22.0275513035652,13.2900357344991,7.67300570885277,"Solyc01g111140.2.1"
"1432","Bother","tf2",4,6.8237113999787,5.00312003336622,2.50156001668311,"Solyc01g111140.2.1"
"1433","Cmbr","tf2",4,76.3229912680848,105.920617763736,52.9603088818679,"Solyc01g111140.2.1"
"1434","Cother","tf2",4,34.7723324507339,23.9230002577554,11.9615001288777,"Solyc01g111140.2.1"
"1435","Ambr","tf2",4,7.57977336038751,4.12791479778993,2.06395739889496,"Solyc01g111500.2.1"
"1436","Aother","tf2",4,1.67892740418657,1.27294875910166,0.63647437955083,"Solyc01g111500.2.1"
"1437","Bmbr","tf2",3,0.442799238355841,0.325691761223305,0.188038226015119,"Solyc01g111500.2.1"
"1438","Bother","tf2",4,5.47971190127859,3.36478403145581,1.6823920157279,"Solyc01g111500.2.1"
"1439","Cmbr","tf2",4,0.139616015395154,0.279232030790308,0.139616015395154,"Solyc01g111500.2.1"
"1440","Cother","tf2",4,1.56950031063706,1.90249650427285,0.951248252136427,"Solyc01g111500.2.1"
"1441","Ambr","tf2",4,4.54278113251496,2.36996497356983,1.18498248678491,"Solyc01g111610.2.1"
"1442","Aother","tf2",4,7.21480832550594,4.5748676798947,2.28743383994735,"Solyc01g111610.2.1"
"1443","Bmbr","tf2",3,7.37541048875996,4.50892720422221,2.60323033511412,"Solyc01g111610.2.1"
"1444","Bother","tf2",4,1.49775546796314,2.06458380767859,1.03229190383929,"Solyc01g111610.2.1"
"1445","Cmbr","tf2",4,123.350523820779,172.729248124824,86.364624062412,"Solyc01g111610.2.1"
"1446","Cother","tf2",4,12.1194429526681,18.8664776957924,9.43323884789618,"Solyc01g111610.2.1"
"1447","Ambr","tf2",4,25.1802528133049,6.32212652562218,3.16106326281109,"Solyc01g111890.2.1"
"1448","Aother","tf2",4,46.491631570321,22.2726336143319,11.1363168071659,"Solyc01g111890.2.1"
"1449","Bmbr","tf2",3,36.5146608671976,16.0795224321518,9.28351660464346,"Solyc01g111890.2.1"
"1450","Bother","tf2",4,17.2031688389927,14.1211768208939,7.06058841044696,"Solyc01g111890.2.1"
"1451","Cmbr","tf2",4,122.755205881927,175.94469181483,87.9723459074149,"Solyc01g111890.2.1"
"1452","Cother","tf2",4,51.8262937768525,59.1742780477354,29.5871390238677,"Solyc01g111890.2.1"
"1453","Ambr","tf2",4,1.16713658764158,1.33049078139509,0.665245390697544,"Solyc02g014030.1.1"
"1454","Aother","tf2",4,0.262280771670524,0.42399015783687,0.211995078918435,"Solyc02g014030.1.1"
"1455","Bmbr","tf2",3,2.42442336224588,2.7533040933225,1.58962085944064,"Solyc02g014030.1.1"
"1456","Bother","tf2",4,1.25540218589033,2.33781492949615,1.16890746474807,"Solyc02g014030.1.1"
"1457","Cmbr","tf2",4,40.6894011922381,52.9921006669181,26.4960503334591,"Solyc02g014030.1.1"
"1458","Cother","tf2",4,6.40583234347256,5.24558571338927,2.62279285669463,"Solyc02g014030.1.1"
"1459","Ambr","tf2",4,2.99149486148455,2.91520928440602,1.45760464220301,"Solyc02g023990.2.1"
"1460","Aother","tf2",4,2.34212978612853,3.29192541285564,1.64596270642782,"Solyc02g023990.2.1"
"1461","Bmbr","tf2",3,1.49370519265429,0.922193286838666,0.53242854240117,"Solyc02g023990.2.1"
"1462","Bother","tf2",4,1.42822637841395,1.83471396921569,0.917356984607843,"Solyc02g023990.2.1"
"1463","Cmbr","tf2",4,89.5999975416267,167.415712543601,83.7078562718006,"Solyc02g023990.2.1"
"1464","Cother","tf2",4,2.39865935297995,0.458975976166928,0.229487988083464,"Solyc02g023990.2.1"
"1465","Ambr","tf2",4,10.5534767532211,7.40229780597138,3.70114890298569,"Solyc02g030450.2.1"
"1466","Aother","tf2",4,8.39468222980167,5.39041033159912,2.69520516579956,"Solyc02g030450.2.1"
"1467","Bmbr","tf2",3,11.4745518126902,7.23512203188889,4.17719965273084,"Solyc02g030450.2.1"
"1468","Bother","tf2",4,6.04344560193695,12.0868912038739,6.04344560193695,"Solyc02g030450.2.1"
"1469","Cmbr","tf2",4,158.161921359604,284.185860199885,142.092930099942,"Solyc02g030450.2.1"
"1470","Cother","tf2",4,11.7187421145106,8.00841233234467,4.00420616617233,"Solyc02g030450.2.1"
"1471","Ambr","tf2",4,1.28926037498009,2.16005500416958,1.08002750208479,"Solyc02g063380.1.1"
"1472","Aother","tf2",4,1.82441841382835,1.8892986345148,0.9446493172574,"Solyc02g063380.1.1"
"1473","Bmbr","tf2",3,2.39221949478113,2.26824884158809,1.30957407927994,"Solyc02g063380.1.1"
"1474","Bother","tf2",4,3.9551359758027,3.04582888982988,1.52291444491494,"Solyc02g063380.1.1"
"1475","Cmbr","tf2",4,12.9986471308063,17.2602304174485,8.63011520872425,"Solyc02g063380.1.1"
"1476","Cother","tf2",4,11.5865351774929,12.3147207230684,6.1573603615342,"Solyc02g063380.1.1"
"1477","Ambr","tf2",4,39.6224602590972,18.1809995470356,9.09049977351778,"Solyc02g063450.2.1"
"1478","Aother","tf2",4,49.8433064302558,39.227878903063,19.6139394515315,"Solyc02g063450.2.1"
"1479","Bmbr","tf2",3,43.642519614342,13.5030592133912,7.79599487173488,"Solyc02g063450.2.1"
"1480","Bother","tf2",4,67.9216627179016,53.4141479865458,26.7070739932729,"Solyc02g063450.2.1"
"1481","Cmbr","tf2",4,240.528548381818,248.77127309749,124.385636548745,"Solyc02g063450.2.1"
"1482","Cother","tf2",4,115.943178695072,49.3150652483526,24.6575326241763,"Solyc02g063450.2.1"
"1483","Ambr","tf2",4,4.07964351375687,5.60331267060008,2.80165633530004,"Solyc02g065490.2.1"
"1484","Aother","tf2",4,2.50908142692453,2.8962566014082,1.4481283007041,"Solyc02g065490.2.1"
"1485","Bmbr","tf2",3,1.09939813388124,0.621984913600298,0.359103157299018,"Solyc02g065490.2.1"
"1486","Bother","tf2",4,0.15013615927987,0.300272318559739,0.15013615927987,"Solyc02g065490.2.1"
"1487","Cmbr","tf2",4,26.3246435175475,24.7356451110133,12.3678225555066,"Solyc02g065490.2.1"
"1488","Cother","tf2",4,2.65634479953874,2.52757865852141,1.26378932926071,"Solyc02g065490.2.1"
"1489","Ambr","tf2",4,1.23593715382782,1.64457303469921,0.822286517349604,"Solyc02g068030.1.1"
"1490","Aother","tf2",4,1.5579302493992,1.26858306354779,0.634291531773897,"Solyc02g068030.1.1"
"1491","Bmbr","tf2",3,3.31547541963082,2.22612954505449,1.28525649208819,"Solyc02g068030.1.1"
"1492","Bother","tf2",4,7.54835467123783,3.04739842277668,1.52369921138834,"Solyc02g068030.1.1"
"1493","Cmbr","tf2",4,31.962416962186,8.95456194590303,4.47728097295151,"Solyc02g068030.1.1"
"1494","Cother","tf2",4,17.3062108182768,5.47990176246477,2.73995088123239,"Solyc02g068030.1.1"
"1495","Ambr","tf2",4,6.50364365732524,4.13415880018902,2.06707940009451,"Solyc02g068550.1.1"
"1496","Aother","tf2",4,11.206651007307,13.6031495945443,6.80157479727214,"Solyc02g068550.1.1"
"1497","Bmbr","tf2",3,9.19747679393437,6.09630359076023,3.5197025191871,"Solyc02g068550.1.1"
"1498","Bother","tf2",4,1.94111379254652,3.29949018931756,1.64974509465878,"Solyc02g068550.1.1"
"1499","Cmbr","tf2",4,67.7666460018163,118.826415548249,59.4132077741245,"Solyc02g068550.1.1"
"1500","Cother","tf2",4,16.9526471756715,15.1288242656936,7.56441213284678,"Solyc02g068550.1.1"
"1501","Ambr","tf2",4,11.5554221536727,10.4740173374191,5.23700866870957,"Solyc02g068630.1.1"
"1502","Aother","tf2",4,9.3074419459455,6.06326489882169,3.03163244941085,"Solyc02g068630.1.1"
"1503","Bmbr","tf2",3,65.8449815099922,103.646689932185,59.8404443329609,"Solyc02g068630.1.1"
"1504","Bother","tf2",4,2.49618807492238,1.14149518657434,0.57074759328717,"Solyc02g068630.1.1"
"1505","Cmbr","tf2",4,1.97247810744173,1.86901175683392,0.93450587841696,"Solyc02g068630.1.1"
"1506","Cother","tf2",4,1.38496231140641,1.60494529948909,0.802472649744543,"Solyc02g068630.1.1"
"1507","Ambr","tf2",4,25.8618888138967,44.9201426483303,22.4600713241651,"Solyc02g069170.1.1"
"1508","Aother","tf2",4,13.8443829398123,17.5661184726962,8.78305923634809,"Solyc02g069170.1.1"
"1509","Bmbr","tf2",3,3.97362078004203,3.11259303486213,1.7970564265554,"Solyc02g069170.1.1"
"1510","Bother","tf2",4,3.12583223735549,1.20165010037361,0.600825050186804,"Solyc02g069170.1.1"
"1511","Cmbr","tf2",4,5.34854437463469,3.0705550648698,1.5352775324349,"Solyc02g069170.1.1"
"1512","Cother","tf2",4,2.64552376591697,2.58881704312502,1.29440852156251,"Solyc02g069170.1.1"
"1513","Ambr","tf2",4,28.5473869181418,16.8575291218578,8.42876456092889,"Solyc02g069390.1.1"
"1514","Aother","tf2",4,34.7226729429379,19.0351555696556,9.51757778482782,"Solyc02g069390.1.1"
"1515","Bmbr","tf2",3,35.3346829081263,25.3949606195725,14.6617873497701,"Solyc02g069390.1.1"
"1516","Bother","tf2",4,16.5465469446862,11.3373518547873,5.66867592739366,"Solyc02g069390.1.1"
"1517","Cmbr","tf2",4,213.802633142952,213.527322132215,106.763661066108,"Solyc02g069390.1.1"
"1518","Cother","tf2",4,122.793881151862,80.5421770561067,40.2710885280533,"Solyc02g069390.1.1"
"1519","Ambr","tf2",4,5.903410426453,3.56078999481296,1.78039499740648,"Solyc02g071300.1.1"
"1520","Aother","tf2",4,5.34679112972232,5.18627073638578,2.59313536819289,"Solyc02g071300.1.1"
"1521","Bmbr","tf2",3,3.27783654550854,1.84921294085059,1.06764358918903,"Solyc02g071300.1.1"
"1522","Bother","tf2",4,1.52647441892371,1.30240230878767,0.651201154393837,"Solyc02g071300.1.1"
"1523","Cmbr","tf2",4,0.368208418030301,0.628235586894845,0.314117793447422,"Solyc02g071300.1.1"
"1524","Cother","tf2",4,1.26787295334316,1.48290102439959,0.741450512199796,"Solyc02g071300.1.1"
"1525","Ambr","tf2",4,5.49416548008647,2.58701072638838,1.29350536319419,"Solyc02g071980.2.1"
"1526","Aother","tf2",4,2.90513637794337,1.57391934097439,0.786959670487194,"Solyc02g071980.2.1"
"1527","Bmbr","tf2",3,2.81516934526999,1.65820929214056,0.957367581190091,"Solyc02g071980.2.1"
"1528","Bother","tf2",4,3.31399438211582,4.29123394298112,2.14561697149056,"Solyc02g071980.2.1"
"1529","Cmbr","tf2",4,149.23254676651,277.443745983482,138.721872991741,"Solyc02g071980.2.1"
"1530","Cother","tf2",4,8.02256226080702,3.28228446888809,1.64114223444405,"Solyc02g071980.2.1"
"1531","Ambr","tf2",4,39.6514353529654,7.53545390867143,3.76772695433572,"Solyc02g078780.2.1"
"1532","Aother","tf2",4,27.7835384937816,7.86580101261065,3.93290050630532,"Solyc02g078780.2.1"
"1533","Bmbr","tf2",3,43.7959017681902,27.7209069427002,16.0046730855485,"Solyc02g078780.2.1"
"1534","Bother","tf2",4,30.412691251839,13.0243331180158,6.51216655900788,"Solyc02g078780.2.1"
"1535","Cmbr","tf2",4,195.857791266741,264.790892277016,132.395446138508,"Solyc02g078780.2.1"
"1536","Cother","tf2",4,62.9051046618551,26.2502753010831,13.1251376505415,"Solyc02g078780.2.1"
"1537","Ambr","tf2",4,3.68903148645646,4.570369049277,2.2851845246385,"Solyc02g080650.2.1"
"1538","Aother","tf2",4,5.59364454696223,3.21900202054501,1.60950101027251,"Solyc02g080650.2.1"
"1539","Bmbr","tf2",3,4.43872793421921,3.44548091694403,1.98924933488535,"Solyc02g080650.2.1"
"1540","Bother","tf2",4,3.96257911233802,4.41494928229766,2.20747464114883,"Solyc02g080650.2.1"
"1541","Cmbr","tf2",4,46.2258451646796,79.7583331622633,39.8791665811317,"Solyc02g080650.2.1"
"1542","Cother","tf2",4,2.64771059030639,2.55808602274339,1.2790430113717,"Solyc02g080650.2.1"
"1543","Ambr","tf2",4,4.09685072645217,2.99899746595248,1.49949873297624,"Solyc02g081080.2.1"
"1544","Aother","tf2",4,6.03413545766562,5.37344663559245,2.68672331779622,"Solyc02g081080.2.1"
"1545","Bmbr","tf2",3,4.78145818523714,1.99218741678779,1.15018994135862,"Solyc02g081080.2.1"
"1546","Bother","tf2",4,5.66562914420325,3.21188106514129,1.60594053257064,"Solyc02g081080.2.1"
"1547","Cmbr","tf2",4,30.473682734845,37.9046473857524,18.9523236928762,"Solyc02g081080.2.1"
"1548","Cother","tf2",4,8.25493542232129,6.33141393452921,3.16570696726461,"Solyc02g081080.2.1"
"1549","Ambr","tf2",4,63.0824115913929,45.4542360245434,22.7271180122717,"Solyc02g081340.2.1"
"1550","Aother","tf2",4,37.5880997345957,31.9187652288363,15.9593826144182,"Solyc02g081340.2.1"
"1551","Bmbr","tf2",3,9.92441629102775,8.46882614201371,4.88947905281176,"Solyc02g081340.2.1"
"1552","Bother","tf2",4,28.4028098053838,7.01386334240934,3.50693167120467,"Solyc02g081340.2.1"
"1553","Cmbr","tf2",4,3.19346316072293,4.60987557159005,2.30493778579503,"Solyc02g081340.2.1"
"1554","Cother","tf2",4,61.9750538966235,9.37000891451028,4.68500445725514,"Solyc02g081340.2.1"
"1555","Ambr","tf2",4,3.47081801031685,3.33215699198194,1.66607849599097,"Solyc02g082360.2.1"
"1556","Aother","tf2",4,13.7865649867489,8.06603581313571,4.03301790656786,"Solyc02g082360.2.1"
"1557","Bmbr","tf2",3,6.31651503035902,7.72520094864208,4.46014684724246,"Solyc02g082360.2.1"
"1558","Bother","tf2",4,0.329617337197417,0.659234674394835,0.329617337197417,"Solyc02g082360.2.1"
"1559","Cmbr","tf2",4,28.1531982305809,51.4505983873643,25.7252991936821,"Solyc02g082360.2.1"
"1560","Cother","tf2",4,2.31199746779337,2.18123282341328,1.09061641170664,"Solyc02g082360.2.1"
"1561","Ambr","tf2",4,17.7760511304941,33.4234592377266,16.7117296188633,"Solyc02g082400.2.1"
"1562","Aother","tf2",4,0.802496243105478,1.30316565364261,0.651582826821307,"Solyc02g082400.2.1"
"1563","Bmbr","tf2",3,0.304530645295324,0.46017056060061,0.265679597035903,"Solyc02g082400.2.1"
"1564","Bother","tf2",4,2.25837390864075,1.47550042965916,0.737750214829579,"Solyc02g082400.2.1"
"1565","Cmbr","tf2",4,2.86193583907904,2.80360474554351,1.40180237277175,"Solyc02g082400.2.1"
"1566","Cother","tf2",4,4.39521820674947,2.58887094150788,1.29443547075394,"Solyc02g082400.2.1"
"1567","Ambr","tf2",4,0.260271920686868,0.258689036522974,0.129344518261487,"Solyc02g083380.2.1"
"1568","Aother","tf2",4,9.27620998335487,10.2187245985137,5.10936229925683,"Solyc02g083380.2.1"
"1569","Bmbr","tf2",3,0.608214822271446,0.85479797300145,0.493517839815133,"Solyc02g083380.2.1"
"1570","Bother","tf2",4,0.940581811141295,0.896042053602689,0.448021026801344,"Solyc02g083380.2.1"
"1571","Cmbr","tf2",4,13.4964856384359,17.4965962306389,8.74829811531947,"Solyc02g083380.2.1"
"1572","Cother","tf2",4,3.80604915717801,4.0437169620496,2.0218584810248,"Solyc02g083380.2.1"
"1573","Ambr","tf2",4,188.03942021553,95.6260199084143,47.8130099542071,"Solyc02g083860.2.1"
"1574","Aother","tf2",4,127.010978382466,86.7323452786969,43.3661726393484,"Solyc02g083860.2.1"
"1575","Bmbr","tf2",3,75.1894865972557,41.7936452960741,24.1295723621041,"Solyc02g083860.2.1"
"1576","Bother","tf2",4,91.2537551199447,31.2246948464223,15.6123474232111,"Solyc02g083860.2.1"
"1577","Cmbr","tf2",4,15.9732527193881,19.1341743542573,9.56708717712867,"Solyc02g083860.2.1"
"1578","Cother","tf2",4,144.028253679675,64.1673860576458,32.0836930288229,"Solyc02g083860.2.1"
"1579","Ambr","tf2",4,0.655643651876394,0.715543293951038,0.357771646975519,"Solyc02g084740.2.1"
"1580","Aother","tf2",4,1.30493263334701,1.57265919490782,0.786329597453909,"Solyc02g084740.2.1"
"1581","Bmbr","tf2",3,2.29652032976123,2.01636692626206,1.16414998766246,"Solyc02g084740.2.1"
"1582","Bother","tf2",4,7.23191615296546,5.64258552115412,2.82129276057706,"Solyc02g084740.2.1"
"1583","Cmbr","tf2",4,8.37203139203167,7.82108165532456,3.91054082766228,"Solyc02g084740.2.1"
"1584","Cother","tf2",4,6.99662160229829,3.64175489854343,1.82087744927171,"Solyc02g084740.2.1"
"1585","Ambr","tf2",4,19.9160401471425,17.0696184826741,8.53480924133705,"Solyc02g085020.2.1"
"1586","Aother","tf2",4,5.1052854985889,8.2988416941729,4.14942084708645,"Solyc02g085020.2.1"
"1587","Bmbr","tf2",3,3.96377910765391,3.78577592368357,2.18571874863031,"Solyc02g085020.2.1"
"1588","Bother","tf2",4,9.53654014418963,3.7058030620672,1.8529015310336,"Solyc02g085020.2.1"
"1589","Cmbr","tf2",4,1.79166099771276,2.64443311744438,1.32221655872219,"Solyc02g085020.2.1"
"1590","Cother","tf2",4,14.9876142429889,10.2749788882405,5.13748944412023,"Solyc02g085020.2.1"
"1591","Ambr","tf2",4,22.8222765853087,7.95097794297656,3.97548897148828,"Solyc02g086500.2.1"
"1592","Aother","tf2",4,9.44025668928173,4.99970704939667,2.49985352469833,"Solyc02g086500.2.1"
"1593","Bmbr","tf2",3,14.5391178126767,16.0128219995013,9.24500709189764,"Solyc02g086500.2.1"
"1594","Bother","tf2",4,7.43571049603121,5.99182953506181,2.9959147675309,"Solyc02g086500.2.1"
"1595","Cmbr","tf2",4,115.684019420659,203.736813228061,101.868406614031,"Solyc02g086500.2.1"
"1596","Cother","tf2",4,15.8475331585475,5.52829955829887,2.76414977914944,"Solyc02g086500.2.1"
"1597","Ambr","tf2",4,6.10899737273576,4.99187561324877,2.49593780662439,"Solyc02g086970.2.1"
"1598","Aother","tf2",4,7.25118560215206,4.81941984013971,2.40970992006985,"Solyc02g086970.2.1"
"1599","Bmbr","tf2",3,3.0435330227571,2.44789618615437,1.41329352202448,"Solyc02g086970.2.1"
"1600","Bother","tf2",4,4.3592639584796,5.01373896497723,2.50686948248862,"Solyc02g086970.2.1"
"1601","Cmbr","tf2",4,27.3282690760953,46.5348803625318,23.2674401812659,"Solyc02g086970.2.1"
"1602","Cother","tf2",4,5.78321993886629,4.62473547358574,2.31236773679287,"Solyc02g086970.2.1"
"1603","Ambr","tf2",4,17.6025774570301,31.5802126812477,15.7901063406238,"Solyc02g087000.2.1"
"1604","Aother","tf2",4,8.32176727721831,5.5991311556241,2.79956557781205,"Solyc02g087000.2.1"
"1605","Bmbr","tf2",3,3.91996323963424,4.4314518194045,2.55849990083405,"Solyc02g087000.2.1"
"1606","Bother","tf2",4,12.4411389299106,7.47922827253089,3.73961413626544,"Solyc02g087000.2.1"
"1607","Cmbr","tf2",4,1.71879468494366,2.03499832610272,1.01749916305136,"Solyc02g087000.2.1"
"1608","Cother","tf2",4,12.4301591862985,6.28956330754237,3.14478165377119,"Solyc02g087000.2.1"
"1609","Ambr","tf2",4,26.8876500311285,12.5862815484235,6.29314077421177,"Solyc02g087440.2.1"
"1610","Aother","tf2",4,26.2012918905813,11.0073616083274,5.5036808041637,"Solyc02g087440.2.1"
"1611","Bmbr","tf2",3,11.5264281810554,7.83689749807047,4.52463488012249,"Solyc02g087440.2.1"
"1612","Bother","tf2",4,6.53034001260121,1.6666048582092,0.8333024291046,"Solyc02g087440.2.1"
"1613","Cmbr","tf2",4,2.39506114300017,2.99047347694784,1.49523673847392,"Solyc02g087440.2.1"
"1614","Cother","tf2",4,7.4124349080077,7.15916345632737,3.57958172816368,"Solyc02g087440.2.1"
"1615","Ambr","tf2",4,0.914742715397863,1.06353737203844,0.531768686019218,"Solyc02g087850.1.1"
"1616","Aother","tf2",4,1.56285998280982,1.97980701908465,0.989903509542327,"Solyc02g087850.1.1"
"1617","Bmbr","tf2",3,1.64934528332128,1.4569360788263,0.841162437302441,"Solyc02g087850.1.1"
"1618","Bother","tf2",4,4.74948049848056,1.6766740842724,0.838337042136198,"Solyc02g087850.1.1"
"1619","Cmbr","tf2",4,11.4091555893857,9.55944857235986,4.77972428617993,"Solyc02g087850.1.1"
"1620","Cother","tf2",4,3.79666531308495,1.11133133083778,0.55566566541889,"Solyc02g087850.1.1"
