"genotype" "gene" "Ambr" "Aother" "Bmbr" "Bother" "Cmbr" "Cother" "Ambr" "Aother" "Bmbr" "Bother" "Cmbr" "Cother" "PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "ssom$unit.classif" "ssom$distances"
"933" "tf2" "Solyc03g007490.2.1" 2.00414163641472 1.33011992861995 15.1594285046435 2.0702093026348 1.02230943326802 4.92248622745288 -1.23436692605845 0.964978192388989 -0.0328402385911127 -1.10102751725799 1.11831212814615 0.284944361372403 0.155140686562355 -0.322054696868459 1.30818985572165 -1.5501870937509 -1.43779023402983 2.76167977375508e-15 12 0.0365404413828615
"934" "tf2" "Solyc03g007520.2.1" 22.0802217053846 63.8929729237835 17.493977261376 16.935404404832 22.0971683128231 39.7627765600926 -0.673261891994394 -0.536239367929656 -0.418255745529037 1.98549423997728 -0.376419313207481 0.0186820786832861 -1.51760411501449 -0.248403912562744 -0.0321492812610986 0.256641781978117 1.76808308765811 -2.34534613952064e-15 25 0.0167536215051723
"935" "tf2" "Solyc03g007530.2.1" 5.92057129302545 10.1121337279183 6.74705324392405 13.9134021114758 1.25076155474788 13.9258774511042 -0.975285240926917 1.8716230068903 -0.164083419432317 0.0281386834797445 -0.718598705323353 -0.0417943246874534 -0.646552024044094 1.94689045042239 0.443767656034532 -1.13587904528836 -0.389137472643891 3.13638004456607e-15 20 0.0287229733766337
"936" "tf2" "Solyc03g007560.2.1" 2.22403088104405 3.79505789296606 4.90966294698689 2.64326330004477 3.49231173226294 5.67760573096813 -0.798886871145564 -0.736355768259256 1.90640843843868 -0.424182199280584 -0.0172576997205932 0.070274099967321 1.08752189377385 -0.926190969570767 -0.94943712796763 -1.62622278868593 0.606823881697035 -1.31145094783847e-15 22 0.0663340040948926
"937" "tf2" "Solyc03g007710.2.1" 1.5808825812521 3.40502103476402 4.77139074825998 1.12547996713404 9.21030896601125 0.828618698196505 -0.950614163615675 -0.321540878565086 0.550721105551484 -0.86207137275199 1.71173603908059 -0.128230729699319 0.884486189411784 -1.71500476777457 1.27414711105219 -1.32022150651546 -0.506611140870803 3.05311331771918e-16 30 0.0245346729784068
"938" "tf2" "Solyc03g007760.2.1" 0.981452553176293 11.0319184859259 0.396756661343329 12.2399501221693 1.70837990853975 10.5987845311749 -0.935405687451808 0.987506005624646 -0.99033084240229 0.817969896818399 -0.803810323714397 0.924070951125449 -1.93188342574103 1.05916978079364 -0.123548732623161 -0.211299197003673 -0.282376040287519 3.33066907387547e-16 20 0.0245324228092841
"939" "tf2" "Solyc03g007850.1.1" 3.36314321795752 7.43546268436851 7.25488970162626 4.10227295123807 3.85289139504145 3.84703345146393 -0.879527290374485 -0.546688225765057 1.81713232518923 -0.749020193903702 0.164159176668212 0.193944208185798 1.13762108742202 -0.94689786384494 -0.77489628429706 -1.76815419035086 0.157973119771895 -6.22765727875674e-16 13 0.0492390138508959
"940" "tf2" "Solyc03g007970.1.1" 4.83800177207804 7.8050948881329 4.87525430081504 1.99207817683796 28.8010553714384 3.35153624805902 0.920155334250923 -1.43881983829705 -0.615607378434093 1.22761002494938 -0.357117788105754 0.263779645636594 -0.4076958582153 -0.889902258863724 -0.679535060744476 1.77057080221564 1.21408605869236 -4.35068647774983e-15 35 0.048804886608825
"941" "tf2" "Solyc03g013240.2.1" 6.07846294497105 0.832510600505858 4.72299697196236 11.0240372065486 2.19679439024609 18.1789585734183 -0.882330009279088 1.51856618232219 -1.02447495681145 0.819604148633189 -0.440529928401674 0.00916456353683124 -1.45995422775629 1.5211510159897 0.901672807340221 -0.339658581793559 -0.0103275585919869 1.79023462720806e-15 28 0.0279434178916259
"942" "tf2" "Solyc03g013360.1.1" 160.319930890989 144.390845484949 2699.7132201407 40.9105743357396 116.337503332991 19.1392960933994 -0.166942127765933 -0.559958438072618 -0.214415698743147 -0.505187210964101 -0.563449958665715 2.00995343421151 -0.726520432349134 -0.723621490030133 -1.64576396789005 0.130030858643733 -1.24454873282309 -1.99840144432528e-15 18 0.00237399558894735
"943" "tf2" "Solyc03g013600.1.1" 212.798500569097 49.9615075861899 58.1060109396848 222.571697687891 119.752372281743 142.176527343045 -0.0134644918196659 0.679929628593745 -1.34113621135667 1.50573201628462 -0.164225853969011 -0.666835087733012 -1.12583066287211 0.963761581447169 1.25396179866409 0.874373124314754 1.01838665664323 0 31 0.0420043094644612
"944" "tf2" "Solyc03g013610.1.1" 3.73456858298995 1.5579302493992 3.57615086666004 3.74698492927133 1.16575969303032 2.08845627241121 -0.293795846691208 -0.509808265003108 -0.486429324755203 -0.360405147336039 -0.384181472074518 2.03462005586008 -1.00667607691035 -0.813922080907272 -1.35663825924495 0.182407744719927 -1.27801505573548 -2.1094237467878e-15 16 0.0488724923175098
"945" "tf2" "Solyc03g019760.2.1" 33.014975369565 14.8431444846086 70.6328144829725 17.3689200791348 44.0598508673219 22.1922690291613 1.83161751012063 -0.8833708282374 -0.00978916231625606 -0.848994804175537 0.219790364002299 -0.309253079393734 1.90390046220476 -0.642741072654132 -0.183261201013423 1.55365730637709 -0.210630286617115 -3.33066907387547e-16 5 0.0382032550378942
"946" "tf2" "Solyc03g019780.2.1" 460.028619773387 922.309893323877 274.304205840007 261.018028776023 232.041255803277 380.149228435969 0.0483443380079834 -1.93055366720392 0.944744643969715 0.542187886358812 0.252380260668608 0.142896538198803 0.567953422445764 -1.95115291405798 -0.876765746784857 0.105862989810325 1.33648118630592 -2.94556046220862e-15 13 0.0507014248794969
"947" "tf2" "Solyc03g019790.2.1" 2.13806510669829 8.30112438511092 6.60263388913074 20.5730200309895 17.3891072134904 25.2165062513817 -1.20245234928083 1.27436610188719 -0.88435713774278 0.721565632139256 -0.512783970809652 0.603661723806822 -1.77708263383508 1.1386701310055 0.389449184648913 -0.617470679258746 -0.278719392429424 1.33226762955019e-15 28 0.0236066601963941
"948" "tf2" "Solyc03g019850.2.1" 8.89694394567572 6.71490693032956 3.61373896806747 5.57254236231739 53.6618500001664 11.5410158545298 -1.44631335006365 1.00428831972822 -0.895290589278858 0.723051559771476 -0.132511973414588 0.746776033257395 -1.89435187323336 0.560247148007025 0.550727723533243 -0.767455601216057 -0.33287008701218 8.88178419700125e-16 36 0.024709282543575
"949" "tf2" "Solyc03g019960.2.1" 15.677259019768 39.4264778873842 19.1438788225095 9.84490348807901 31.1763265189859 9.9456052587003 0.51023443430492 -0.850694940172424 1.01013170721455 -0.902140247811179 1.15419765345192 -0.92172860698779 2.24779767673844 -1.36119132671916 0.687344726815793 -0.223394859419456 0.296928795669636 -1.66533453693773e-16 7 0.0432199051456282
"950" "tf2" "Solyc03g020030.2.1" 1.38777878078145e-17 1.09197488887417 1.38777878078145e-17 11.224528431433 1.25478327573116 7.3489291056297 -0.555801213909075 -0.483874629559354 -0.520100734530928 2.01966015488697 -0.258855332353608 -0.201028244534007 -1.40818524597815 -0.201941206260703 0.237105888670576 0.38936647023564 1.84587753151944 -2.08166817117217e-15 32 0.0173683112587552
"951" "tf2" "Solyc03g020040.2.1" 1.38777878078145e-17 4.50335963137607 1.38777878078145e-17 18.9600277917722 0.898615899469583 12.3104293318858 -0.491892206796093 -0.491093409518651 -0.545281657416013 2.01782453712463 -0.126270795641297 -0.363286467752577 -1.28558348239496 -0.246755612540522 0.436230483541814 0.443121180875452 1.90626933668344 -2.02615701994091e-15 32 0.0239029922488831
"952" "tf2" "Solyc03g025190.2.1" 33.0114014352686 16.9244484082543 4.77487189364518 18.5364135961367 4.10512414059967 34.0249184726822 1.91896838343086 -0.433735362853038 -0.666335147438208 -0.378431162487047 -0.692046794809601 0.251580084157035 0.866434063834719 0.303333940219848 -0.781316055636944 2.06202126664847 -0.367559667346457 -4.02455846426619e-16 9 0.0169647229222712
"953" "tf2" "Solyc03g025290.2.1" 4.43941229559353 1.38777878078145e-17 0.819893786758192 4.16870112699062 1.1376582995063 2.99896087783053 -0.476528373984489 -0.343178547779557 -0.467421466130411 -0.274533593443692 -0.472545169991504 2.03420715132965 -1.16838204600776 -0.632266200423256 -1.34267846050976 0.00163366236330984 -1.23818733393761 -1.88737914186277e-15 16 0.0404302707132508
"954" "tf2" "Solyc03g025410.2.1" 18.9879896002105 31.145656609804 12.8826013474172 22.1565970349498 15.0145790861226 37.2852514300386 1.91213233937484 -0.380368711811295 -0.463710811285042 -0.0858857700445344 -0.988245179140031 0.00607813290606113 0.870477944522537 0.628485846046181 -0.924522761795612 2.00322144700507 0.104757660216906 -3.7470027081099e-16 9 0.0308524549474542
"955" "tf2" "Solyc03g025430.1.1" 4.83790815672571 16.3543818430837 41.8162235490775 7.92671181663429 5.81339207729714 19.4788608181639 -1.25791733273018 0.127854484980608 -0.106921015466368 1.77914767467638 -0.0741963252476296 -0.467967486212818 -1.30264844924125 0.131542724816322 0.678050925174527 -0.654044123435905 1.7296817892767 -3.88578058618805e-16 6 0.0359574879259152
"956" "tf2" "Solyc03g025590.2.1" 4.1221854365342 12.781992853574 7.59780954796796 9.23253400498398 2.44587226094182 14.3914597291532 -0.355201722150336 -0.471561164160593 -0.454310215385563 2.03885991428753 -0.401185293566983 -0.35660151902406 -1.22882072461202 -0.0196410862871015 0.162553904802453 0.525127415773847 1.98660143745353 -1.83186799063151e-15 25 0.0317075390117416
"957" "tf2" "Solyc03g025620.2.1" 15.7461544922029 62.2745244414143 26.5972626898503 15.1134804512758 11.0006326221567 34.9139905244415 -0.360546528021108 -0.413610757622492 -0.41603552613713 2.04062964094713 -0.430512354012233 -0.419924475154168 -1.19085264541677 0.0659656702632094 0.181912866271722 0.484825187013905 2.02285983844961 -1.88737914186277e-15 19 0.0147559313297617
"958" "tf2" "Solyc03g025700.1.1" 4.28080064873239 15.3155923232696 3.21344478653168 4.88808274052931 3.61962135285205 1.32029092625965 1.59035408836572 -0.341868259298853 0.484454675891239 -1.40263271076891 0.0553835069205973 -0.385691301109794 2.32474188655733 -0.122288985939682 -0.276257019763142 0.831940166083394 -0.585438867993626 9.43689570931383e-16 2 0.0247082713426598
"959" "tf2" "Solyc03g025730.2.1" 7.46270944148893 8.91196706761743 7.69491859023888 19.4314769383912 9.6852275296831 13.9389593491906 -1.21410404893273 1.73001907591873 -0.490222760027784 0.123450915354255 -0.439472281725775 0.29032909941331 -1.10314076186784 1.51934924702575 0.599650535058614 -1.10459088882239 -0.60590293795398 3.0739299994309e-15 21 0.0146960701659897
"960" "tf2" "Solyc03g025790.2.1" 13.6974646338813 18.4985928548275 18.2353170249938 43.1329207942881 12.7567979613038 38.4658414910074 -1.21146896212006 1.12048231700466 0.279922653838343 1.14359068915242 -0.704291459437038 -0.628235238438317 -0.817324612162462 1.43993920799651 0.427074144992264 -1.17777980737388 1.22636404499986 7.7715611723761e-16 26 0.0312745248981581
"961" "tf2" "Solyc03g025850.2.1" 4.65915307989542 2.60799835835821 3.2367585937385 4.56646654292591 4.22351597407839 11.3758020599869 -0.757778632072537 0.0431588280133927 -0.431322445999408 -0.203379525660064 -0.607168264025595 1.95649003974421 -1.35160005833526 -0.223329346387335 -1.23369395811097 -0.328921597256243 -1.2220428123044 -1.33226762955019e-15 23 0.0189897241037136
"962" "tf2" "Solyc03g025970.2.1" 25.2132065868227 28.9746860327873 23.346389074252 24.6149282709343 46.1198089186605 34.1540907029907 1.43991871460468 -0.410681179242704 -0.88041209770856 -0.472597571241033 -0.761988096977585 1.0857602305652 0.136627622300252 0.0774369154493517 -1.1593611759465 1.79118714615211 -0.970731595196848 -3.88578058618805e-16 4 0.0466139886080183
"963" "tf2" "Solyc03g026080.2.1" 1.94486183584438 1.38777878078145e-17 0.396756661343329 6.90178855055532 8.00939963435829 7.88367579222609 -0.198299509779205 0.00184818388694368 -1.40261985922744 1.68776127932997 0.221041761843023 -0.30973185605329 -1.41271432421095 -0.00999578401995416 1.1674025519568 0.950170503908204 1.10051197853898 -9.99200722162641e-16 33 0.0287660593871763
"964" "tf2" "Solyc03g026100.1.1" 3.24213092763693 1.38777878078145e-17 1.24330222014538 1.17305926232409 0.273171464937071 2.19417374999649 0.711408606406087 -1.048354114153 0.100139312375417 -0.365680368733411 1.54011502725983 -0.937628463154918 1.64727406568346 -1.70302218631607 1.31897203771854 0.587853144430133 0.422756074616882 -4.44089209850063e-16 29 0.059040580755618
"965" "tf2" "Solyc03g026150.2.1" 6.46511613344501 4.91037001113357 5.52596542566584 7.06099681214656 8.60993701520153 3.19081726654957 2.02761400404761 -0.44417199155253 -0.349658206032145 -0.461974007597118 -0.215659980335905 -0.556149818529909 1.61452837131193 0.175886230222478 -0.0888913447106777 1.89888235532182 0.0493530030848798 5.55111512312578e-17 11 0.0309330994814488
"966" "tf2" "Solyc03g026350.2.1" 17.6351451137099 8.67402119602612 12.969377806252 8.11404986128949 8.5780498615987 11.1112878055609 -0.452184878057974 -0.416612910953489 -0.136626338734415 -0.687476576457436 -0.314952963229178 2.00785366743249 -0.697932196781901 -0.830371222543446 -1.39495843669941 -0.243119424970008 -1.44443725718511 -1.4432899320127e-15 16 0.0183440842926337
"967" "tf2" "Solyc03g031420.1.1" 4.53801421611531 11.2921000596105 5.1947388356009 19.3211404953695 7.87085625447413 20.0584945166455 -1.47971285788083 1.12547043665516 -0.479842190598621 0.882748491499663 -0.540611244440066 0.491947364764693 -1.73405091124548 1.00569690507601 0.254667181274663 -1.00487786149407 0.107681391000539 9.43689570931383e-16 28 0.0170078221402876
"968" "tf2" "Solyc03g031760.2.1" 266.844108540952 137.846831487586 101.650045043326 73.5231582043135 92.2207761600951 51.7906409157599 1.9668008584973 -0.30962172370836 -0.242097859976466 -0.810654901607524 -0.564310885565853 -0.0401154876391016 1.51839583275662 0.367980860948897 -0.674450896647687 1.72334483076725 -0.467556666381474 3.33066907387547e-16 3 0.00852337060028312
"969" "tf2" "Solyc03g031780.2.1" 8.82123808208211 20.3578579493792 9.35715973817949 5.49450121589706 5.74035825640793 5.71982216307149 -0.672937874541541 -1.36794241553918 -0.105727777968493 0.885742699389271 -0.106207978842308 1.36707334750225 -1.26758432720114 -1.59084167153938 -1.10001947694062 0.0900197907525263 0.459767813667445 -3.77475828372553e-15 17 0.053658755732651
"970" "tf2" "Solyc03g031800.2.1" 3.59956735106362 2.24458683519276 0.907238561122723 14.1683298514982 9.52450097977971 11.5232488355835 -1.10872237008369 0.086889786109895 -1.21160905715765 1.00383125445298 0.0992761811445322 1.13033420553393 -2.12220601948049 -0.422642964594414 0.276118901318245 -0.0210831336659188 -0.180643174681546 -1.33226762955019e-15 33 0.0194580553357863
"971" "tf2" "Solyc03g031890.2.1" 0.260271920686868 1.38777878078145e-17 1.38777878078145e-17 2.92082792806263 0.767728945341358 6.51935166839386 -0.969456163410489 1.76445072525274 -0.641435998739083 0.52688886331674 -0.225524060738452 -0.454923365681451 -0.890831941256539 1.66394889808238 1.26808651364483 -0.781395897079257 0.0331654454614257 2.99760216648792e-15 27 0.0232457083542388
"972" "tf2" "Solyc03g032010.2.1" 8.61760516860707 4.94223484686381 7.77454662973185 5.95520609810939 32.8240730882577 9.53793130242614 0.808521910961666 1.36280159851673 -0.186994080558769 -0.703760018212833 0.114331145711636 -1.39490055641843 1.52414749581686 1.52896017870867 1.42176696717251 0.231812880206619 -0.229863207013607 4.10782519111308e-15 4 0.0521522260669495
"973" "tf2" "Solyc03g032070.2.1" 91.849164097854 96.4258757603709 96.1877925729132 72.286308985588 65.1554011412321 71.7727233930224 -0.0462875309254271 -0.603640705920886 -0.203048023881954 1.98275907728126 -0.458334621061038 -0.671448195491954 -0.74729277963758 0.0255060869112376 0.0971703790046902 0.656619922974738 2.24970406346496 -1.77635683940025e-15 19 0.0460204406325011
"974" "tf2" "Solyc03g033340.2.1" 18.9002324308759 11.4896186683823 33.5709113511969 13.1956569300934 16.9229912173317 14.9758185760286 -0.0610254181574641 -1.3025014399612 -0.675093956533708 0.755570050066381 1.49300007783001 -0.209949313244024 -0.14974488661689 -2.1199228037981 1.26643961232911 0.706487784539576 0.75230813525062 -1.69309011255336e-15 6 0.0965434929249522
"975" "tf2" "Solyc03g033460.2.1" 2.39319944662391 1.04099104220946 1.03160200691784 2.45172894681777 1.9901987534343 3.59282256326676 2.03013676862456 -0.598803497354915 -0.335212146709714 -0.419418176742376 -0.301359297992699 -0.375343649824861 1.50942034619312 0.0550029993967566 -0.323688877824104 1.95334597202663 0.0505067627559316 -2.22044604925031e-16 9 0.0276630888152847
"976" "tf2" "Solyc03g033480.2.1" 1.91317250788762 0.515088529323575 1.03160200691784 0.719458808378017 20.2736824211846 2.95064468739418 -0.639600098517567 0.58429653213407 -1.14024848018742 -0.699991970617033 0.372093990746385 1.52345002644157 -1.05611951317621 -0.300332405323293 0.25682220452059 -0.159507686318828 -1.95375261545656 3.33066907387547e-16 24 0.032988895146234
"977" "tf2" "Solyc03g033510.2.1" 16.7953828278179 0.529139521994693 0.608214822271446 5.1605625923674 5.09443767585116 2.54278426380636 0.373084499710257 1.3061918412291 -1.22500828586529 0.440422293519147 0.280603423813959 -1.17529377240717 0.0153868789982742 1.33578020449813 1.97230877831102 0.700025780486073 0.209326764984422 2.88657986402541e-15 29 0.0802446403690866
"978" "tf2" "Solyc03g033630.2.1" 12.3164402045658 19.0878353886617 16.6012748766052 13.86155896698 8.31386485112141 14.6990941342181 2.02467991607642 -0.268569505633943 -0.559656361890095 -0.275244426677323 -0.373274012985828 -0.547935608889227 1.34934919816315 0.454797885623093 -0.0552587244492416 2.01992905257868 0.0925442877086418 4.9960036108132e-16 2 0.0368859990168873
"979" "tf2" "Solyc03g033830.2.1" 1.24855353998915 1.01186243117637 322.996819845129 1.39877358770229 2.2522256460244 1.16591567294051 1.37298610297731 0.0155808343318145 -0.605677488063241 -0.0631635890942833 0.754773531559416 -1.47449939171102 1.4833214823836 0.0674310820370632 1.61568014927763 1.363860300877 0.50210215676545 1.33226762955019e-15 5 0.0450799322662897
"980" "tf2" "Solyc03g034060.2.1" 1.26748485407511 14.1422635342107 14.7252598391885 1.66593177152403 27.7148557583292 3.48032417391128 -0.559368391799034 -0.380402292710573 -0.299656658930402 -0.285651223839533 -0.503967337907594 2.02904590518714 -1.11482840552915 -0.661935519367054 -1.43833233133439 -0.152012257707348 -1.16863306998246 -1.99840144432528e-15 24 0.0460070064031907
"981" "tf2" "Solyc03g034080.2.1" 984.173265122145 2537.27793521366 851.681647815828 490.416123435424 927.557553147475 1321.25635525552 -0.288101079129141 -1.57288481620761 1.51403129100688 0.322955965952908 -0.139908300326901 0.163906938703873 0.718360068982863 -1.45831064704255 -1.27602864415551 -0.60086650913993 1.29827573623981 -3.77318619057543e-15 13 0.0250594254687041
"982" "tf2" "Solyc03g034090.2.1" 3.13202762878036 5.32111393305007 2.35351984709894 5.3542691513448 4.15500647172686 5.2249073499026 -0.679422768867206 -0.216619451783705 -0.585336959654088 -0.152807303597405 -0.364052082257317 1.99823856615972 -1.38078075535225 -0.609823300170051 -1.10240594004525 -0.116791393179294 -1.21528357014605 -1.77635683940025e-15 23 0.0494318150726112
"983" "tf2" "Solyc03g034370.1.1" 0.748628588955371 0.774552817691887 0.396756661343329 3.35821222403739 0.657687898001307 8.31581756487098 -0.953201500544114 0.553838743579938 -0.905722417437587 1.58096236572177 -0.599912801567313 0.324035610247309 -1.96858634568074 0.73109162544319 0.237671346592949 -0.0386487924760865 0.79967674293896 -7.63278329429795e-16 28 0.00763072374950455
"984" "tf2" "Solyc03g043620.1.1" 86.8262928006078 464.65298116726 213.033341971396 88.8156543329715 132.635126854078 117.512717668052 1.95918966582523 -0.00935109775295462 -0.283713733668936 -0.843143098400511 -0.536900545348416 -0.286081190654409 1.6107072264747 0.674794286434632 -0.381919844914617 1.64688096852059 -0.470368650252532 1.0547118733939e-15 2 0.00840289021273266
"985" "tf2" "Solyc03g044020.2.1" 34.511359711043 21.7208227711533 33.7381349685943 22.9321649503885 10.6544707857726 26.6629673687824 1.25172172161152 -0.427587080639381 0.194717368545848 -1.12766515705596 1.03799650598825 -0.92918335845027 2.27366856317579 -0.768980684313463 0.981028499519367 0.703301272290913 -0.286395258449083 8.88178419700125e-16 1 0.0780037014550237
"986" "tf2" "Solyc03g044100.2.1" 2.48279229562565 2.34041842296039 1.75127649188603 3.89769055952327 6.2169912886408 5.67600917953735 -0.655177200215362 -0.19572534707621 -0.521200128639154 2.01198963772311 -0.383010455198465 -0.256876506593916 -1.47298931133012 0.134811723547698 0.290785694756941 0.239409115096588 1.80047546640237 -1.55431223447522e-15 32 0.0330643830040624
"987" "tf2" "Solyc03g044150.2.1" 50.367699302994 120.893644975974 52.2057130369536 85.1587532381987 35.7381303156066 117.020112224995 -0.797781004265957 0.522000536227773 -0.542519671184163 1.78329451503281 -0.757257916330449 -0.207736459480019 -1.57315852031263 0.975770474504901 0.244185549145471 -0.0692103687742041 1.41644999443983 -3.88578058618805e-16 25 0.0254625083366103
"988" "tf2" "Solyc03g044220.1.1" 15.7243412186709 13.3384803266944 46.8181334584704 9.82250193154263 13.1549412225302 14.84841381774 -0.998303250599108 0.627667215373053 0.409285570207647 -1.47457439050483 0.374014699086525 1.06191015643671 0.251406939625293 -0.30085492861346 -0.105390041180748 -1.51430606355979 -1.79656432950375 1.60982338570648e-15 12 0.0375447840024527
"989" "tf2" "Solyc03g044360.1.1" 24.9782535060071 21.8271626489358 304.853191722088 12.9549017559278 54.9256523323314 18.8130411636721 -0.746810499181304 -0.651944769407151 0.934838350226306 -0.647363435117696 -0.47070477642126 1.5819851299011 -0.09873922497724 -0.901378764566331 -1.76815878282713 -1.02332383208056 -0.703281104642422 -1.66533453693773e-15 18 0.0234285348646088
"990" "tf2" "Solyc03g044740.2.1" 1.73002413049886 1.06897434837786 1.38777878078145e-17 6.00713074667012 3.8050219454093 5.68523397808858 -1.02280325771651 -0.0861504569388147 -0.752488192918303 1.8355095338382 -0.0604559537901036 0.0863883275255318 -1.80928708605199 -0.145612395588983 0.530753148376596 -0.0129443614168036 1.30675508732293 -1.38083988687754e-15 32 0.0150760177749389
"991" "tf2" "Solyc03g046450.2.1" 13.863447517576 9.77151697017842 33.939588466571 15.6680625545083 7.48988671540995 27.8071610798566 0.197801763598148 -0.219579365328197 -1.16884576220541 -0.121801375958297 -0.499294883315966 1.81171962320972 -1.18761128533604 -0.302420261136347 -0.980442868820967 0.950171376097462 -1.27678783577477 -7.7715611723761e-16 18 0.0551070052037802
"992" "tf2" "Solyc03g051920.2.1" 5.00123369695616 2.04253688241667 2.04828206300303 2.39993027147665 5.87437563337788 1.40219047843223 -0.749076160344411 -0.0216493839613343 -0.429968147197478 -0.538894979638044 -0.237014462531534 1.9766031336728 -1.0976790088442 -0.560401409805925 -0.993593008136727 -0.401786617068245 -1.54158012340405 -1.11022302462516e-15 24 0.0469823128915639
"993" "tf2" "Solyc03g051940.1.1" 4.28551450019303 0.529139521994693 2.35351984709894 0.530555165995617 28.3688388573399 1.07096770494786 -0.9801949874917 0.767930659215952 0.631658602154688 -0.42624962972371 1.2010911228569 -1.19423576701213 1.00956608667831 -0.109386247974517 1.88108764595379 -1.57585094726159 0.202703521754092 2.55351295663786e-15 30 0.0342270150101918
"994" "tf2" "Solyc03g058160.2.1" 9.8902843331765 9.11901006048437 42.92408964803 3.71011852175373 7.20514698482245 1.72796756680259 0.183361164674675 -0.507510963878691 -0.40939361921808 -0.479254251502749 -0.730778123727893 1.94357579365274 -0.66402382427078 -0.477733092941506 -1.68803412330461 0.532351897495721 -1.24849596190666 -2.1094237467878e-15 18 0.0072289566392787
"995" "tf2" "Solyc03g058390.1.1" 137.875249853027 271.536307007951 213.119413756211 120.236739048172 160.272587121518 184.901042888564 -0.0762538071243971 -0.514016192539315 1.96692942901589 -0.823670287351177 -0.398621746778442 -0.154367395222555 1.74996709097086 -0.31275637779321 -1.19377049046418 -1.17950398493571 0.411679503668488 -7.49400541621981e-16 13 0.0232502567965977
"996" "tf2" "Solyc03g058470.1.1" 4.15023012652363 2.45696482091399 12.2157248749165 3.74855146777814 1.98122123132879 7.51801341057698 -0.799716492351375 -0.526814618709209 -0.500257193165592 0.0909391333130365 -0.208599109594757 1.9444482805079 -1.45896178274616 -0.984930215723031 -1.06630890462065 -0.147586510552407 -0.884940263124762 -2.55351295663786e-15 18 0.0310513092305193
"997" "tf2" "Solyc03g058930.2.1" 2.68679218435212 1.61361210319619 0.304530645295324 2.50934262911571 3.61485870410298 2.26703910083563 -0.755318217679382 -0.546693618693337 -0.090611297582411 1.95537209021179 -0.0162453916356991 -0.546503564620965 -1.03070160798885 -0.387256963053309 0.452030508409538 -0.0435781224210534 2.11798478069555 -1.77635683940025e-15 35 0.0401286259054984
"998" "tf2" "Solyc03g059030.2.1" 23.6280684699395 48.0594565687039 27.2168373415961 14.7047796469478 43.8336900866714 33.4361654356234 -1.13315052409546 -1.36445128699046 0.97766232073338 0.479352574327209 0.772513110671617 0.268073805353713 -0.0114441339771257 -2.04907768518166 -0.172248896215474 -1.08521472802291 0.981792198806903 -2.019218126037e-15 13 0.0719279296924079
"999" "tf2" "Solyc03g059170.2.1" 17.0365300735697 7.41781545031304 14.2734848316489 23.3619276016268 17.2785084025194 17.9762417709479 -1.13602847834979 0.116026831868574 1.83399115958055 -0.403798558766574 0.00138928216834471 -0.411580236501103 1.0308315202341 -0.117960367434349 -0.259887701133697 -2.09624647724102 0.598600667170836 7.7715611723761e-16 22 0.0436935027955778
"1000" "tf2" "Solyc03g059190.2.1" 13.1494254817048 19.6148126160356 12.7065700776145 8.15785696922807 2.73949952333266 6.68742373717041 1.82568755545957 -0.20763005452934 0.406421765207434 -0.554529792171766 -0.922986758738881 -0.546962715227017 1.82547667316449 0.807489902400373 -0.869442514677252 1.27876823288106 0.270693053530178 6.10622663543836e-16 2 0.0291095662356321
"1001" "tf2" "Solyc03g059260.2.1" 6.17035169381033 34.9924558669885 3.81309925624443 20.079996265458 15.2990742325724 7.33319005011248 -0.923959816375587 0.177824262369807 -0.971307899774046 1.59663859623631 -0.493982834144676 0.61478769168819 -2.09087349861912 0.259851363850358 0.0392466776448516 0.123599107896636 0.72952619862216 -1.2490009027033e-15 25 0.060896977587793
"1002" "tf2" "Solyc03g059490.1.1" 20.917273820907 24.2019224978316 12.7954047554875 14.0984345659597 93.935148261397 16.7070061633648 1.89260930474325 -0.318343812771186 -0.812567827692883 -0.779985346947335 0.163863589179646 -0.145575906511497 1.33082961016968 -0.108892179456392 0.22034558632553 1.93423628449515 -0.692863682881583 8.32667268468867e-16 4 0.0110147176796004
"1003" "tf2" "Solyc03g062700.2.1" 29.4683581932264 24.0081509126023 30.4345980533644 20.1970961006342 17.9878485485133 24.5521818234918 -0.42627360536365 -0.549965486490273 -0.243267825806638 2.02361445797259 -0.263598724639282 -0.540508815672746 -1.02481301418867 -0.156082851545417 0.270595940188298 0.348530562087494 2.15306689501778 -1.77635683940025e-15 31 0.0922923045757117
"1004" "tf2" "Solyc03g062840.1.1" 6.8994591326684 8.58435125621601 24.0125960628441 4.44718577462822 15.3304045917123 3.76865716555889 -0.167171388412152 -0.440076296862204 -0.246070034548301 -0.740827395076252 -0.406746690810081 2.00089180570899 -0.588412953935497 -0.737370082320083 -1.47057901673065 0.056359673455962 -1.50300729376688 -1.55431223447522e-15 18 0.0224206567357889
"1005" "tf2" "Solyc03g062850.1.1" 2.68409091538556 5.60089779841375 38.2755232479769 2.21375826936824 2.75644466434395 1.70248319569696 2.02750694545302 -0.499607219432369 -0.311541961335177 -0.497403404116114 -0.494924561287639 -0.224029799281718 1.45091188664976 0.231384266697282 -0.54394425939578 1.91531488262887 -0.0887643221291604 -1.94289029309402e-16 5 0.00568572317634997
