"gene" "Ambr" "Aother" "Bmbr" "Bother" "Cmbr" "Cother" "1" "2" "3" "4" "5" "6" "PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "som$unit.classif" "som$distances"
"13" "Solyc00g072100.2.1" 1.41229799600907 1.68229256372848 0.833209984450634 3.74959674478529 16.9822826998974 2.16126437558698 -0.492494422124686 -0.449009486653218 -0.585761501635297 -0.116052458397097 2.01518484660769 -0.371866977797395 0.598353243029176 0.362170683749348 2.30428811767934 0.253428982868817 -0.365308859084772 1.02695629777827e-15 1 0.164618223591232
"14" "Solyc00g085070.2.1" 17.9669855181629 27.6647677193211 13.789480144761 1.06465844694798 232.832649748353 20.3422288974182 -0.385980806631818 -0.276882043204177 -0.432977187968991 -0.576129744220751 2.03122941569849 -0.359259633672758 0.0772557638777633 0.476517370477464 2.37746601616587 0.162845483916518 0.0855097298195557 5.82867087928207e-16 1 0.0928495377041676
"15" "Solyc00g112190.2.1" 30.3734956575996 3.09354119326498 141.261952775291 4.96814920752409 2.93484051359711 2.25085070783728 -0.00797837918589976 -0.502289526806374 2.00131384919271 -0.468321741410016 -0.505165173655321 -0.517559028135096 -1.02914222756964 -1.44585046536953 -0.282097044198849 0.404218732121501 0.212354572166033 -8.32667268468867e-16 3 0.198082872878961
"16" "Solyc00g121730.1.1" 63.2822089044503 25.638430142023 904.82321574218 13.7580055235725 22.9669708872837 5.57106412785645 -0.304518481530609 -0.409309690468127 2.03812889278246 -0.442381929743455 -0.416746389283573 -0.465172401756695 -0.865193675252948 -1.52564305726234 -0.146708336204428 -0.0380989636836127 0.122298403106247 -7.21644966006352e-16 3 0.0349678445899415
"17" "Solyc00g131710.1.1" 170.834214702932 106.706875841857 1407.87374598498 50.2330103784266 58.5958104320605 5.0664933566741 -0.236476168434474 -0.353984825196945 2.03030826804344 -0.457469051903572 -0.442144832646563 -0.540233389861888 -0.985538658596028 -1.48152955487406 -0.171930681630118 0.0415576581882609 0.0791760383366493 -8.88178419700125e-16 3 0.0631229471931004
"18" "Solyc00g142160.1.1" 4.09577954098597 1.88806209430239 56.5729507112826 2.6720794007777 1.72762084636387 2.24541647648249 -0.336844749094744 -0.43682738288145 2.03973011340125 -0.401320975413631 -0.444093411675585 -0.420643594335837 -0.778473492840946 -1.55402596527191 -0.184882131670262 -0.070141280669174 0.11644969765826 -6.38378239159465e-16 3 0.0235245052048728
"19" "Solyc00g166690.1.1" 9.54748390122682 23.6503979213435 246.234015364909 3.01745387949165 6.59019052519657 0.651155388060855 -0.398043479111694 -0.253118358032379 2.03420734375288 -0.465147723681406 -0.428433375836363 -0.489464407091035 -0.918157300358689 -1.48328493166912 -0.139110723637526 -0.235072819875855 0.0521598441615898 -6.93889390390723e-16 3 0.036716782079771
"20" "Solyc00g195360.1.1" 37.8836531148204 34.9911449215726 314.457284093023 9.24018232584063 32.2259830555233 8.97344714182649 -0.294772106811821 -0.319078610589577 2.02934853764899 -0.535470692408091 -0.342314989833075 -0.537712138006425 -1.01953078230332 -1.46144883339627 -0.0417658789039915 -0.0689311028926148 0.131682445444252 -8.32667268468867e-16 3 0.0842606912778954
"21" "Solyc00g206460.1.1" 37.7809953391157 41.7165988955521 459.746777424671 17.731196745311 22.2950533999972 12.1968351508086 -0.342890093990362 -0.320693581352089 2.0369656716299 -0.455969473429988 -0.430229659837906 -0.487182863019558 -0.909746077183271 -1.49886861187111 -0.150761120734649 -0.128894100037636 0.0807658811575549 -9.43689570931383e-16 3 0.0297508355807508
"22" "Solyc00g230060.1.1" 37.4483759736072 112.229307560258 72.676296365872 29.3273836760766 27.8283685706764 34.6010744794687 -0.442679837816548 1.77855523909971 0.603703121072406 -0.683899525347985 -0.728425113118767 -0.527253883888815 -1.55281801165779 0.497795850124289 -0.567211830278428 -1.14037147824501 -0.512037820842652 -9.43689570931383e-16 6 1.16795307753066
"23" "Solyc00g281110.1.1" 6.94221038119657 1.67892740418657 52.4107005969875 6.93795624710504 7.77968115430606 4.6872730652816 -0.336026678106048 -0.609638514196351 2.02765339506075 -0.336247829323803 -0.292490748743453 -0.453249624691096 -0.657929128738995 -1.63674104534534 -0.0193392596110241 0.0490022615425125 0.0796685433851387 -7.7715611723761e-16 3 0.131339440609082
"24" "Solyc00g311230.2.1" 7.41090798902874 29.1439722386603 6.49017664920883 6.14596865982013 5.9240782404406 21.8107790142151 -0.53634651108297 1.6182370433353 -0.627626441976613 -0.661750708334903 -0.683748593354096 0.891235211413281 -0.0912054988533199 1.52283559289525 -0.852997445985842 -1.41374097260197 0.501484895534489 -4.9960036108132e-16 6 1.39520145165937
"25" "Solyc00g313030.1.1" 1.46999519482666 8.87932003131662 33.789874259838 1.42241748679077 2.8466220808945 0.177720055670106 -0.511492268676048 0.0603250333889953 1.98280599167372 -0.515164095360382 -0.405250594932071 -0.611224066094218 -1.09669759982603 -1.34980421243147 -0.0743788975109769 -0.505739584309807 -0.124661617339068 -9.99200722162641e-16 3 0.256630417256042
"26" "Solyc00g323130.2.1" 13.2577868080888 6.53127952256974 3.34847053052498 44.6725022778851 8.40971260064704 52.5701390448234 -0.383067258875721 -0.697024062755718 -0.845580289053744 1.0832009312933 -0.609349015296061 1.45181969468794 2.62216331759337 0.369735998311294 -1.12940447201788 0.245418597878638 -0.04283395907308 1.33226762955019e-15 4 0.322763738919329
"27" "Solyc01g005280.2.1" 3.63084808309138 1.56285998280982 2.85617417179341 3.24976167606722 36.1556730960132 3.23767929413108 -0.35446238648296 -0.506605668974328 -0.411455669814355 -0.382499171060977 2.03841097640029 -0.383388080067672 0.287548027964456 0.318208580507303 2.36180388599484 0.371108319531735 -0.0431890578067044 8.32667268468867e-16 1 0.0622583726266899
"28" "Solyc01g005430.2.1" 29.6128986221998 65.96256286755 45.6749009708519 18.974111200156 21.0924185194063 41.2223202258972 -0.422702137166073 1.63228544889148 0.485345189238862 -1.02415407728411 -0.904397943771241 0.233623520091086 -1.23630610371374 0.722059646872784 -0.859340097177801 -1.34226596985057 0.458078758963996 -1.22124532708767e-15 6 1.32739614793687
"29" "Solyc01g005850.1.1" 5.71780124902999 7.20164049362733 100.26951666211 4.11633386736449 4.9419711421877 4.01297699754168 -0.394678092673846 -0.356464912960378 2.04030380071661 -0.435920539309261 -0.414657976214349 -0.43858227955878 -0.819495028571942 -1.53126820116171 -0.1357215964889 -0.187663651597848 0.0963238844650179 -4.71844785465692e-16 3 0.019636750854435
"30" "Solyc01g005880.1.1" 16.9413854237344 1.86394426972383 274.950576940518 0.664879372505714 1.22926827788994 0.90264044098859 -0.293534850088084 -0.429778716314756 2.03790650094739 -0.440613793420013 -0.435513821499079 -0.438465319625461 -0.844559660937287 -1.52789683752247 -0.174017366245142 -0.0217076870946212 0.150612957179099 -8.60422844084496e-16 3 0.0330092149211743
"31" "Solyc01g006260.2.1" 2.35218338297266 0.53353093734785 2.49482679398785 3.35606920292745 0.347044344527272 10.0007976312627 -0.233905994419479 -0.747320102946363 -0.193637090990579 0.0494956772714509 -0.799966142070292 1.92533365315526 1.86601886929247 0.234826403183619 -1.24949744456207 -0.0430194236304038 1.45167330972445 4.44089209850063e-16 4 1.66755844298755
"32" "Solyc01g006320.2.1" 13.737057790042 28.9818138909715 13.9242628544324 8.10746991799847 6.60643433993471 12.4303645246375 -0.0286012486392778 1.88788661035566 -0.0050668456831892 -0.73632243069602 -0.92502446320038 -0.19287162213679 -1.46139687050332 1.19210822781915 -0.954785994394851 -0.685712542275858 -0.169565253706362 -8.32667268468867e-16 6 0.422649488520159
"33" "Solyc01g006330.2.1" 3.78386902267125 7.33674434654008 31.370632527191 6.06166749120493 3.01849362750497 9.73427208688005 -0.604446984214776 -0.270656158675985 1.98731538421249 -0.390448979242586 -0.67635361242751 -0.0454096496516286 -0.46030928444624 -1.48407454023812 -0.472361288652841 -0.606934469451137 0.270930476282985 -8.60422844084496e-16 3 0.191723762231417
"34" "Solyc01g006400.2.1" 273.910705546053 395.898805919365 71.0750829857342 71.0679749287803 135.878857578543 129.745573560367 0.729244899911669 1.6724632115919 -0.839090641624544 -0.839145601489145 -0.338024499313275 -0.385447369076603 -1.65313164553794 1.98408771598579 -0.444723514927702 0.575178914764657 -0.0123839905978241 -5.27355936696949e-16 6 1.35474793104944
"35" "Solyc01g006690.2.1" 10.2880088295996 9.17620782774161 18.9585203753249 24.4485817851415 5.3904284239488 18.3350133255156 -0.571924780732251 -0.725338433270321 0.62448972454369 1.38204469358108 -1.24772530382419 0.53845409970199 1.84157441967503 -1.03283182660796 -1.56776722695021 0.125326559787433 -0.97871500723597 6.93889390390723e-16 4 3.18911651836965
"36" "Solyc01g007520.2.1" 16.1321319227976 11.4470369370909 31.0260926380533 18.1087760902849 6.74956629718648 12.4052315112844 0.0184196683967867 -0.541982880814759 1.79994460613013 0.254853814070127 -1.10386573046455 -0.42736947731773 -0.401583440265957 -1.49195421650606 -1.08322436219008 0.628469829359362 -0.427406725037426 -6.66133814775094e-16 3 1.02862573131664
"37" "Solyc01g007690.2.1" 3.5436377448155 2.45172848058172 68.8269542445948 4.27346520290399 1.41410660270402 1.98932928629028 -0.377978332536452 -0.418416176995651 2.03972860051281 -0.350949851142493 -0.45684353857182 -0.43554070126639 -0.737534510895814 -1.57474123340237 -0.196978256490289 -0.115675378360467 0.0384200648531929 -6.38378239159465e-16 3 0.0206392002212243
"38" "Solyc01g007850.2.1" 25.4407578229926 48.7665401716748 23.32126337981 12.412095752463 49.7152530077343 29.1259799742234 -0.405416679771099 1.164703379382 -0.548085452494709 -1.28241035805694 1.22856374779349 -0.157354636852751 -0.984841586898221 1.36882404159818 1.52832988773753 -0.822881170132136 0.479281805419728 -1.2490009027033e-16 1 3.72421862437569
"39" "Solyc01g007870.2.1" 50.5219998200321 37.8344684341005 24.8542612257183 5.15606907850391 42.2199803709675 5.71326274600798 1.1907129251975 0.528270850366551 -0.149452430333335 -1.17793550395067 0.757247436771326 -1.14884327805137 -2.27579746448281 1.12660761690322 0.945223120536614 1.8097325217937 0.258138622799911 0 2 2.27398056343412
"40" "Solyc01g008530.2.1" 24.6293066501482 16.4638633665907 74.8086871880199 22.0346060571642 10.6647687308679 26.3222178957078 -0.195930086400585 -0.549520551736582 1.97700160861058 -0.308289129041695 -0.80064036232932 -0.122621479102395 -0.546204852629666 -1.50073905523948 -0.672224566724642 0.102620155343003 0.324480264917236 -6.66133814775094e-16 3 0.243114667226687
"41" "Solyc01g008660.2.1" 6.25172391643619 5.02053969697736 54.6312970973436 8.77384163030888 11.7035173578618 3.59326183407426 -0.44545978733948 -0.508182197417417 2.01922695936218 -0.316971053473248 -0.167719365972152 -0.580894555159882 -0.70127839010648 -1.64180662169093 0.154631218945109 -0.095444351856232 -0.100095414753742 -4.9960036108132e-16 3 0.193037263766031
"42" "Solyc01g008800.1.1" 1.94577042100461 6.56062729286175 2.4985812936988 3.69622204105771 22.7066103673095 6.4563742455643 -0.688796912456273 -0.0963006766946382 -0.617822151969801 -0.464058415778489 1.97666376400568 -0.10968560710648 0.45919875840331 0.601505904978221 2.28961177067288 -0.338795466115068 0.0182401258055238 7.49400541621981e-16 1 0.255267502424019
"43" "Solyc01g008920.2.1" 2.80390283815807 45.5405097216021 2.41989674070523 4.09462664898423 3.77284454682436 6.85800232123593 -0.476155122940956 2.03267256225042 -0.498697977856872 -0.400383931293291 -0.419273962705927 -0.238161567453377 -0.865564072466128 1.40198330820614 -0.402320562856688 -1.15050806422512 -0.738620936554146 -1.38777878078145e-16 6 0.149063299183536
"44" "Solyc01g008930.2.1" 10.1876366958336 13.0648196279677 6.79584988067779 8.38405887122625 50.4291422844336 7.04040782366385 -0.340265039920239 -0.171355086399695 -0.539385696066569 -0.446147166191282 2.02218149159921 -0.525028503021421 0.0302094199620174 0.559325561275508 2.36097412636487 0.267754406490175 -0.200525243913566 7.21644966006352e-16 1 0.196799952425463
"45" "Solyc01g009380.2.1" 5.48665760463874 2.95244989516926 13.8512162773669 4.0527480211386 2.58687166199082 4.55742527228463 -0.0225856869452065 -0.627814710935348 1.97506969966213 -0.365037370944533 -0.71512348062769 -0.244508450209349 -0.717712676361763 -1.47794704013688 -0.575551902197644 0.390585447992698 0.356022242500081 -6.10622663543836e-16 3 0.280614107957636
"46" "Solyc01g009550.1.1" 21.5995891946136 24.1898368532012 37.9638470609783 15.4127561692682 10.1367103803004 6.65209381192168 0.201515140396853 0.431077055108708 1.65180517586381 -0.346795840830039 -0.814387875671716 -1.12321365486762 -1.76972543342419 -0.838950711679577 -0.609017048933545 0.467155027152951 -0.639258706445443 -7.7715611723761e-16 3 1.7054874478128
"47" "Solyc01g009670.2.1" 11.8793961138086 64.224452826811 12.6032103786953 9.02518417800044 5.34328161236204 20.7907358961671 -0.399245624358151 1.9850762031354 -0.366275822447671 -0.529255223089746 -0.696966201073566 0.00666666783373339 -0.887861417968248 1.36762532573382 -0.73623847061766 -1.16050297978083 -0.375320952933299 -2.08166817117217e-16 6 0.138706551253517
"48" "Solyc01g010250.2.1" 1.69682712917518 1.55819247986702 3.08048884174606 13.5922576666532 9.05717669748881 11.0841767937693 -0.952166659311611 -0.978666110240879 -0.687685334924401 1.32159664144683 0.454734307951147 0.842187155078912 2.86513305764724 -0.174524362328782 0.232541120949024 -0.10360173467479 -0.805680846110434 1.49880108324396e-15 4 1.12973098387604
"49" "Solyc01g010510.2.1" 13.3209854546495 3.92742999813093 71.3863836592213 2.37807588327438 40.4600678096053 4.51782744746503 -0.335880260391996 -0.673536681050822 1.7513118164142 -0.729229050907696 0.63964870202877 -0.652314526092455 -0.893708477160345 -1.35956924648447 1.08219008331702 0.107656137924474 0.311398342232459 -2.77555756156289e-16 3 1.63231372010271
"50" "Solyc01g010910.1.1" 12.2621609938756 23.6664175252053 4.08364251971443 1.1252525873604 6.03550917243605 7.0906468874871 0.399571191645324 1.81551184542292 -0.615865173138528 -0.983175796451735 -0.373523435494443 -0.24251863198354 -1.63370531211835 1.82859764398906 -0.418762714471374 -0.0364200078040325 0.12573088808078 -2.4980018054066e-16 6 0.655439038544353
"51" "Solyc01g010970.2.1" 9.72611697804762 3.50954043647842 7.11361401028514 2.30249325438811 26.6605994373579 2.87971672210326 0.111063243550912 -0.560932473140683 -0.171341516117231 -0.691411126590126 1.94163664692654 -0.629014774629416 -0.412836367541916 0.305786526527957 2.2853411352906 0.95712969730057 0.230055226199972 3.33066907387547e-16 1 0.593362352316193
"52" "Solyc01g011410.1.1" 28.3109166516275 18.5836445109134 145.930172909532 27.2088604748189 29.0005732797566 21.4094336852545 -0.338081740177841 -0.534264390683117 2.03410000916931 -0.36030835198066 -0.324172530762532 -0.477272995565158 -0.728883736783536 -1.607789220623 -0.0468837282440649 0.00811386707784537 0.0612965807240656 -5.82867087928207e-16 3 0.0875724077342507
"53" "Solyc01g014280.2.1" 1.44287219644409 34.2103925488948 74.4013621266403 41.855643980365 2.013410434663 53.6818814295332 -1.14922503435478 -0.0135355377833522 1.37944328745307 0.251441233604203 -1.12945074940529 0.661326800486151 0.81883054099113 -1.1671354557276 -1.1524724501217 -1.40938805077535 -0.0840533544244831 -6.66133814775094e-16 3 2.91017327805378
"54" "Solyc01g014290.1.1" 1.38777878078145e-17 9.71421376062145 1.38777878078145e-17 13.6223450003843 0.593952646068041 19.2743455403783 -0.872357743402575 0.304491832392035 -0.872357743402575 0.77795090020756 -0.800402056942311 1.46267481114786 2.20346643637155 0.739916814248203 -1.2344317917122 -0.967717222973821 -0.176190273781008 6.66133814775094e-16 4 1.59017269905354
"55" "Solyc01g014500.1.1" 2.83812624628774 13.7314526569414 203.175108556263 1.38337199238053 9.42512927161516 0.885213554843608 -0.442279199907232 -0.307456206462714 2.03722344551579 -0.460284198182698 -0.360754105347117 -0.466449735616029 -0.847538279216465 -1.51942429546694 -0.0607295916212758 -0.269577563410615 0.0705329379421484 -7.49400541621981e-16 3 0.0416052201016688
"56" "Solyc01g015220.1.1" 12.7142735665922 9.08360885543506 345.146123085707 5.11125481812189 4.33488228816767 0.292715061328258 -0.36176157151966 -0.387995535759128 2.04027936207159 -0.416698432350251 -0.422308239591535 -0.451515582851017 -0.817277198559141 -1.54127202889245 -0.149622583534535 -0.120844164280036 0.0858396049029888 -7.7715611723761e-16 3 0.0218318475877322
"57" "Solyc01g016710.1.1" 11.3845799660316 10.2846212491395 53.2492343379999 6.3212626000187 6.32480584002897 4.40741115926296 -0.21019324293578 -0.268813840381192 2.02091871921544 -0.480034905621129 -0.479846074128542 -0.582030656148801 -1.08162456458651 -1.43041667077628 -0.209255704126091 0.0403864663924199 0.048814006701972 -7.21644966006352e-16 3 0.0919829627000425
"58" "Solyc01g016950.1.1" 15.0677176652338 8.91243658702576 115.591307552427 8.00840043315738 18.5069619598945 5.03169646727166 -0.313270036997163 -0.456613777884158 2.02771605912686 -0.477666906497792 -0.233177164428549 -0.546988173319198 -0.901564268666313 -1.53889697784408 0.0772148136957923 -0.00386523777602615 0.104949126938367 -7.7715611723761e-16 3 0.12976521369014
"59" "Solyc01g017100.1.1" 11.0004974449082 13.3812935153808 33.14254452382 6.55021937283814 3.09870614339909 4.79141118013824 -0.0898979084889434 0.125506122881042 1.91341781549696 -0.492539633805236 -0.804817477829243 -0.651668918254581 -1.3667430019049 -1.15593912450111 -0.588436791330278 0.0250144944606597 -0.0913445300357226 -1.16573417585641e-15 3 0.491130496226907
"60" "Solyc01g017370.1.1" 10.2234375036488 11.7950356657085 24.2403003861695 11.4458231048891 5.09053884131817 3.77362623170431 -0.119955581572221 0.0963990953566146 1.80968134071145 0.0483246113062175 -0.826578087634182 -1.00787137816788 -1.12849771684029 -1.29100079987789 -0.629076366932453 0.259035826918735 -0.90965907401488 -2.22044604925031e-16 3 0.99847779408119
"61" "Solyc01g020200.1.1" 31.2022830095596 67.869707314699 119.102863889042 22.3178945653994 13.1081292682708 10.1980937939269 -0.301846918829802 0.565260959837343 1.77681793599434 -0.511944119902932 -0.729735802879043 -0.798552054219904 -1.51117985113605 -0.945694947597883 -0.458423662650598 -0.406495014074847 -0.389920543152742 -7.21644966006352e-16 3 1.11145653364063
"62" "Solyc01g020220.1.1" 3.92852917588568 3.18534714379984 3.23344787245858 1.56893598834471 20.9901380710617 1.26674825226713 -0.233613032937396 -0.331868537236829 -0.325509178227206 -0.545572968153597 2.02208868451421 -0.585524967959181 -0.138182347859782 0.380482267051039 2.38735057197407 0.446359955722881 -0.0549132187406466 7.7715611723761e-16 1 0.215666394982359
"63" "Solyc01g022770.1.1" 13.2404648007414 10.6922206568431 226.377046855941 2.96480913614349 5.86359963710377 1.26780203290123 -0.336034608382935 -0.364425964386844 2.03863447231523 -0.450521204514527 -0.418224223359649 -0.469428471671279 -0.877777612254353 -1.5153402570187 -0.141806122852586 -0.102122137972628 0.104726486555942 -8.04911692853238e-16 3 0.028103489087993
"64" "Solyc01g022780.1.1" 27.7724099563646 25.4751215267674 522.92714374966 6.6364992007881 16.7491639968416 2.40447967035822 -0.35004640516732 -0.361129816295885 2.03885845161124 -0.452017923180744 -0.403228741946033 -0.472435565021256 -0.873826170767325 -1.51824717567895 -0.1221841221239 -0.121007535880256 0.0991140584867702 -7.21644966006352e-16 3 0.0300618130996361
"65" "Solyc01g028970.1.1" 134.638291781477 59.6429485171573 1772.63666574106 13.439372321693 44.330549460475 4.52189616153013 -0.289051591803078 -0.395541908440073 2.036839028886 -0.461149094761966 -0.417284888111105 -0.473811545769779 -0.898954156317792 -1.51017662649518 -0.145941188284198 -0.0269186116019969 0.133866502927981 -7.7715611723761e-16 3 0.0395028174869518
"66" "Solyc01g034150.2.1" 9.94429452605512 8.31444457138586 44.8620957228472 13.1329739582694 10.0443836867808 8.62156743914642 -0.410035210400361 -0.523774815532404 2.02671481608184 -0.187512187054744 -0.403050456014644 -0.502342147079684 -0.584926169788813 -1.67098136211393 -0.14315199398801 -0.0400003010115276 -0.151867768497281 -7.49400541621981e-16 3 0.108671358801739
"67" "Solyc01g034160.1.1" 37.9826519570869 13.3501079893525 118.494983894691 8.60589549548189 8.85534661952617 3.04400453593444 0.14151154462112 -0.415280509156665 1.96140585649964 -0.522518308934087 -0.516879735676866 -0.648238847353138 -1.26098341653407 -1.33528408636762 -0.293149092813062 0.585452498693692 0.174025551426499 -6.66133814775094e-16 3 0.377634202156073
"68" "Solyc01g049700.2.1" 38.2849971339448 27.016484858926 456.790881019867 12.9577437394555 13.2352178187707 0.321266484860967 -0.296157859537008 -0.358947962457713 2.0358294410735 -0.437285703969879 -0.435739570321282 -0.507698344787613 -0.916638461059094 -1.50738672587417 -0.163145308033389 -0.0384931177128976 0.0705989782796136 -8.32667268468867e-16 3 0.0384733442847688
"69" "Solyc01g056770.1.1" 2.20683926101215 2.96521977097922 2.0296180178436 0.570909027863364 35.0545886113429 1.05621901526074 -0.375055220770553 -0.319360831655195 -0.388070097533361 -0.495195617013759 2.03723690677967 -0.459555139806805 0.0724144525965632 0.392891737060412 2.39275728305913 0.241992836405442 -0.05299186366792 6.66133814775094e-16 1 0.100709447869974
"70" "Solyc01g058030.1.1" 24.6890024823463 14.0501933454744 12.8620970327097 1.05016531374769 38.3385096510845 4.24262546141869 0.639715714872214 -0.132189445965015 -0.218392484631842 -1.07541425614983 1.63006387234764 -0.843783400473161 -1.32303007429279 0.756210861308352 1.93660018499384 1.39375506105826 0.446707546599182 1.11022302462516e-16 1 2.1064328239104
"71" "Solyc01g059930.2.1" 8.29695966046538 6.70477482613055 7.91365775418378 34.0609994561978 21.4210976300666 22.1540380785153 -0.77170825074144 -0.916916966894469 -0.806665735896367 1.57799579176491 0.425225160558873 0.492070001208498 2.74463858968897 -0.117303539672444 0.185547964498143 0.285936424166844 -1.311478416517 1.58206781009085e-15 4 1.68162311053749
"72" "Solyc01g065550.2.1" 9.61953632375524 10.6072548056688 4.99166738103093 1.88874124324318 36.7543112827767 3.9730549957355 -0.130618849108071 -0.054107899673446 -0.489104240594182 -0.729464048752992 1.97130334109683 -0.568008302968143 -0.395449424376143 0.705008912921091 2.32043647168074 0.412952070041583 0.0692348561427985 3.88578058618805e-16 1 0.448684659878427
"73" "Solyc01g066440.2.1" 7.4038464625201 10.1053279798635 3.14814303409119 0.853393106456834 3.73257625661893 0.381363968360946 0.824411828075275 1.53525849677848 -0.295400610272411 -0.899223116957531 -0.141617433653877 -1.02342916396994 -2.26274750734256 1.47593163777532 -0.0761997223641618 0.86555915193505 -0.340475349716805 -2.77555756156289e-16 2 0.446911498216913
"74" "Solyc01g066520.2.1" 4.06140274046212 6.11295254670681 4.33521186042946 1.69440836991728 33.6668921189317 4.38181476125613 -0.410069317639254 -0.241162181606175 -0.387526206995464 -0.604947472153562 2.02739449949736 -0.383689321102903 0.0213660011518296 0.453835847687432 2.38875425622126 0.106961310394527 0.0808967482520897 3.33066907387547e-16 1 0.120388045532338
"75" "Solyc01g067530.2.1" 19.1188159996444 68.7108119438793 244.573760097821 18.6260667243278 10.5127383211978 18.9293611124219 -0.485639913278947 0.0580982160301116 1.98630031040692 -0.491042530456935 -0.579998942159916 -0.487717140541238 -1.02566195149889 -1.33815156536941 -0.297050785096502 -0.507210778002479 -0.0444305083395317 -8.88178419700125e-16 3 0.199151280668085
